N,n,r,h,h_floor,eps_h,eps_bucket,z_h,modulus,rho_mod,boost_G,boost_primes,family,native_cluster,z_native_i,x,y,z
32,16,2,1.758771617213454,1,1,1,0.18189622294870966,210,32,1.0,,spine_none,eps=1;rho210=32,1+32i,-18.989700043360187,0.2302468262742694,0.7275848917948387
34,17,4,1.9253275224668602,1,3,3,1.4951929344611854,210,34,1.0666666666666667,17,shell_other,eps=3;rho210=34,3+34i,3.1004064939294556,21.017187425938786,0.07401231615602644
36,18,4,3.7013784260185103,3,1,1,0.15521705373310582,210,36,2.0,3,cone_3,eps=1;rho210=36,1+36i,-4.2355361147535415,3.2789233315447337,-1.175875443965033
38,19,2,2.0073865207606403,2,0,0,-0.005213440495262135,210,38,1.0588235294117647,19,shell_other,eps=0;rho210=38,38i,2.4900193817203595,21.37481119269016,-1.2782219566266915
40,20,3,2.5873799106010416,2,1,1,0.25651943100452995,210,40,1.3333333333333333,5,ring_5,eps=1;rho210=40,1+40i,8.147381931344576,5.471439928401931,-1.0014304527627158
42,21,4,4.7633129123299245,4,0,0,-0.34974221237852676,210,42,2.4,"3,7",cone_3,eps=0;rho210=42,42i,-4.637598610261,4.193040328224408,-1.4799943411848258
44,22,3,2.2537969378580156,2,1,1,0.4970494924273972,210,44,1.1111111111111112,11,shell_other,eps=1;rho210=44,1+44i,1.512845777164819,21.81980025655831,-0.5924006627536968
46,23,4,2.170312326902134,2,2,2,1.2419835498389473,210,46,1.0476190476190477,23,shell_other,eps=2;rho210=46,2+46i,1.1520029461468368,21.84864795433085,0.2222274694475157
48,24,5,4.22892700481598,4,1,1,0.3749560789114605,210,48,2.0,3,cone_3,eps=1;rho210=48,1+48i,-5.470829355821922,3.906494568158525,-0.5813202089617779
50,25,4,2.8757845201992804,2,2,2,0.6629356742818617,210,50,1.3333333333333333,5,ring_5,eps=2;rho210=50,2+50i,6.424702123203295,5.667255982216125,-0.40588823128054813
52,26,3,2.398693004243832,2,1,1,0.38824772742783176,210,52,1.0909090909090908,13,shell_other,eps=1;rho210=52,1+52i,0.09019309648422723,22.02851462948952,-0.47665118059346245
54,27,5,4.480738074014569,4,1,1,0.24530799401111672,210,54,2.0,3,cone_3,eps=1;rho210=54,1+54i,-6.180881046586323,4.027629437060838,-0.5575107265199781
56,28,3,2.7378648964741608,2,1,1,0.15842334400292507,210,56,1.2,7,shell_other,eps=1;rho210=56,1+56i,-0.6429191949310306,22.116967535189207,-0.6221937722778539
58,29,4,2.408384495985236,2,2,2,1.0255934761104004,210,58,1.037037037037037,29,shell_other,eps=2;rho210=58,2+58i,-0.9820317677109746,21.913670204999608,0.31149649371704335
60,30,6,6.300885782362677,6,0,0,-0.11986733867373724,210,60,2.6666666666666665,"3,5",mobius_3x5,eps=0;rho210=60,60i,16.88073286098322,4.9038297458772195,0.6548634499361174
62,31,3,2.4858111205354247,2,1,1,0.3261283975231844,210,62,1.0344827586206897,31,shell_other,eps=1;rho210=62,1+62i,-1.6830923844573995,21.761058907506158,-0.3002759876113949
64,32,5,2.4427383572409087,2,3,3,1.6362011311064097,210,64,1.0,,spine_none,eps=3;rho210=64,3+64i,-18.387640052032225,-0.134931994953132,6.544804524425639
66,33,6,5.516013898630787,5,1,1,0.20607258277810298,210,66,2.2222222222222223,"3,11",cone_3,eps=1;rho210=66,1+66i,-7.783548417774572,4.172818959984284,-0.33529561059629204
68,34,2,2.6894561553011433,2,0,0,-0.4204113370275332,210,68,1.0666666666666667,17,shell_other,eps=0;rho210=68,68i,-2.704167005868805,21.4068293894621,-0.9284676351519507
70,35,5,4.096360324484109,4,1,1,0.44647404335662316,210,70,1.5999999999999999,"5,7",ring_5,eps=1;rho210=70,1+70i,3.3193058006674145,4.643098552799212,-0.12985034743976187
72,36,6,5.197592186439306,5,1,1,0.351960599360202,210,72,2.0,3,cone_3,eps=1;rho210=72,1+72i,-8.341494996666649,3.5472132971019703,-0.07604191134599309
74,37,5,2.7124323498889487,2,3,3,1.3889751906895231,210,74,1.0285714285714285,37,shell_other,eps=3;rho210=74,3+74i,-3.608331354894842,20.813340418149075,0.9948022315928947
76,38,5,2.8324658999240024,2,3,3,1.2879043010588385,210,76,1.0588235294117647,19,shell_other,eps=3;rho210=76,3+76i,-3.9106702481173974,20.613635556620576,0.9268395953212358
78,39,7,5.9189747729477284,5,2,2,0.44433710831798484,210,78,2.1818181818181817,"3,13",cone_3,eps=2;rho210=78,2+78i,-9.187305746591381,3.3336604524368796,0.12062091638942524
80,40,4,3.667153580254382,3,1,1,0.17381183337306555,210,80,1.3333333333333333,5,ring_5,eps=1;rho210=80,1+80i,2.1680021371206286,3.5555744111544145,-0.1603711639943709
82,41,5,2.8590968872600597,2,3,3,1.2661424721958687,210,82,1.0256410256410255,41,shell_other,eps=3;rho210=82,3+82i,-4.6499837556218715,19.823424612103413,1.0064790787365543
84,42,8,6.779120309310647,6,2,2,0.46890644128319603,210,84,2.4,"3,7",cone_3,eps=2;rho210=84,2+84i,-10.078243747505226,2.9630175221345056,0.24174429946884013
86,43,5,2.931204614391407,2,3,3,1.2083547984324383,210,86,1.024390243902439,43,shell_other,eps=3;rho210=86,3+86i,-5.074156426871257,19.24149436476525,1.0110513527880622
88,44,4,3.2199641128852936,3,1,1,0.434699427299714,210,88,1.1111111111111112,11,shell_other,eps=1;rho210=88,1+88i,-5.335437777376881,18.974896009736938,0.265063147758563
90,45,9,7.824801933209948,7,2,2,0.4201210011768432,210,90,2.6666666666666665,"3,5",mobius_3x5,eps=2;rho210=90,2+90i,14.450518215768575,1.709340337205516,0.45733273631226723
92,46,4,3.1118675901994046,3,1,1,0.5034625416058501,210,92,1.0476190476190477,23,shell_other,eps=1;rho210=92,1+92i,-5.594970586222092,18.293035175566253,0.3939638290555043
94,47,5,3.0731357181466548,3,2,2,1.099158331509445,210,94,1.0222222222222221,47,shell_other,eps=2;rho210=94,2+94i,-5.698479362838087,17.946264680073007,1.018243312904092
96,48,7,6.084068501674204,6,1,1,0.3713350525166955,210,96,2.0,3,cone_3,eps=1;rho210=96,1+96i,-10.30792559552871,1.1889119208836434,0.31814875163540013
98,49,3,3.6930501354294987,3,0,0,-0.36063846924139525,210,98,1.2,7,shell_other,eps=0;rho210=98,98i,-6.06445676714712,17.28904007882129,-0.3878376345946606
100,50,6,4.15047467963822,4,2,2,0.9078443538038906,210,100,1.3333333333333333,5,ring_5,eps=2;rho210=100,2+100i,1.055845868874357,0.7452113308808737,0.680883265352918
102,51,8,6.715694373904382,6,2,2,0.4955904435444276,210,102,2.1333333333333333,"3,17",cone_3,eps=2;rho210=102,2+102i,-10.73026735157525,0.4257317672555387,0.5213909588301788
104,52,5,3.472280251623942,3,2,2,0.8198535990452865,210,104,1.0909090909090908,13,shell_other,eps=2;rho210=104,2+104i,-6.087962193528314,16.18220577646438,0.8717278596370258
106,53,6,3.280777783926744,3,3,3,1.5012613093576335,210,106,1.0196078431372548,53,shell_other,eps=3;rho210=106,3+106i,-6.016431997698458,15.81993504084978,1.5774270018702257
108,54,8,6.504545992012321,6,2,2,0.5863603111556281,210,108,2.0,3,cone_3,eps=2;rho210=108,2+108i,-10.540140425207698,-0.40862003416536125,0.6866315776164764
110,55,6,4.869168763693975,4,2,2,0.512472284181245,210,110,1.4814814814814814,"5,11",ring_5,eps=2;rho210=110,2+110i,1.152217828705007,-0.730685595125008,0.5085322686106085
112,56,7,3.9851250943752925,3,4,4,1.5102481681880373,210,112,1.2,7,shell_other,eps=4;rho210=112,4+112i,-6.0626785008337585,14.711337903352014,1.662824038465599
114,57,10,7.104754065607246,7,3,3,1.0862028446415077,210,114,2.1176470588235294,"3,19",cone_3,eps=3;rho210=114,3+114i,-10.637937352884958,-1.279989378850843,1.2569173986509246
116,58,6,3.5144646606193355,3,3,3,1.3258376634725775,210,116,1.037037037037037,29,shell_other,eps=3;rho210=116,3+116i,-5.71004561761276,14.049784969014873,1.5204052976204974
118,59,6,3.482764674949436,3,3,3,1.3488440864833435,210,118,1.0175438596491229,59,shell_other,eps=3;rho210=118,3+118i,-5.564461763259031,13.719468519161243,1.5651206523254582
120,60,12,9.216887855374091,9,3,3,0.9167239015783162,210,120,2.6666666666666665,"3,5",mobius_3x5,eps=3;rho210=120,3+120i,14.724973123189445,-1.5771698197844535,-0.5386037646778785
122,61,4,3.548948260019124,3,1,1,0.23942887701793875,210,122,1.0169491525423728,61,shell_other,eps=1;rho210=122,1+122i,-5.250351224008253,13.072545954476738,0.4992402320140025
124,62,5,3.6446055172368927,3,2,2,0.709970738065514,210,124,1.0344827586206897,31,shell_other,eps=2;rho210=124,2+124i,-5.07983415774456,12.75487856285421,0.9918465122619138
126,63,10,8.535107035004438,8,2,2,0.5014197170300595,210,126,2.4,"3,7",cone_3,eps=2;rho210=126,2+126i,-10.377411471892778,-3.1803755969086445,0.802531352382747
128,64,3,3.5893298310478654,3,0,0,-0.311065424268187,210,128,1.0,,spine_none,eps=0;rho210=128,128i,-17.785580060704262,-0.3089667836898398,-1.244261697072748
130,65,7,5.268694082348491,5,2,2,0.7542621628033549,210,130,1.4545454545454544,"5,13",ring_5,eps=2;rho210=130,2+130i,2.530495982390623,-3.219229275649954,0.9075266790230256
132,66,9,8.122198601028472,8,1,1,0.3080062054633705,210,132,2.2222222222222223,"3,11",cone_3,eps=1;rho210=132,1+132i,-9.540547667848317,-3.7031225362976516,0.6697279990809193
134,67,6,3.7443516285217795,3,3,3,1.1656900412317563,210,134,1.0153846153846153,67,shell_other,eps=3;rho210=134,3+134i,-3.8816825895357803,11.42056279912157,1.5479821655443682
136,68,5,3.968126612017768,3,2,2,0.5180046421294233,210,136,1.0666666666666667,17,shell_other,eps=2;rho210=136,2+136i,-3.630798991015442,11.156688836261594,0.923072664185749
138,69,8,7.862361769275674,7,1,1,0.04908655684881987,210,138,2.0952380952380953,"3,23",cone_3,eps=1;rho210=138,1+138i,-8.712127351965464,-4.108697315186057,0.4687238160525293
140,70,7,6.055580557333643,6,1,1,0.38378414256288484,210,140,1.5999999999999999,"5,7",ring_5,eps=1;rho210=140,1+140i,3.6706452974367227,-4.034560693689081,0.7262222139568768
142,71,8,3.872178859390792,3,5,5,2.0976989758846267,210,142,1.0144927536231885,71,shell_other,eps=5;rho210=142,5+142i,-2.6825510802917933,10.636390434401056,2.5556675477612085
144,72,11,7.697731182351797,7,4,4,1.1902304404802668,210,144,2.0,3,cone_3,eps=4;rho210=144,4+144i,-7.877533383512584,-4.392707718302599,1.6653179167660148
146,73,6,3.9354091945524763,3,3,3,1.0407323178694914,210,146,1.0140845070422535,73,shell_other,eps=3;rho210=146,3+146i,-2.0218694720600645,10.357570837033009,1.5349482997001571
148,74,5,4.024305819705915,4,1,1,0.4863716205436569,210,148,1.0285714285714285,37,shell_other,eps=1;rho210=148,1+148i,-1.6844393809539524,10.234330456597377,0.9995890769484562
150,75,12,10.517797519101169,10,2,2,0.4570304465243755,210,150,2.6666666666666665,"3,5",mobius_3x5,eps=2;rho210=150,2+150i,16.99150061983565,-4.4185244851314325,-1.1943619132197763
152,76,4,4.209581942903863,4,0,0,-0.1021490608687756,210,152,1.0588235294117647,19,shell_other,eps=0;rho210=152,152i,-0.9884327352242603,10.047783984048976,0.4487300437874463
154,77,8,5.342864127810231,5,3,3,1.1495469078440441,210,154,1.3333333333333333,"7,11",shell_other,eps=3;rho210=154,3+154i,-0.6590972947332201,9.72910812711603,1.7433625238261778
156,78,11,8.811210290224777,8,3,3,0.7373713426981819,210,156,2.1818181818181817,"3,13",cone_3,eps=3;rho210=156,3+156i,-6.23270823252297,-5.181651396010729,1.3167451377615667
158,79,5,4.122541041751904,4,1,1,0.43215975258803707,210,158,1.0129870129870129,79,shell_other,eps=1;rho210=158,1+158i,0.08950588610617634,10.017418573594647,1.0294209945354247
160,80,8,5.467732747314907,5,3,3,1.0829437501979509,210,160,1.3333333333333333,5,ring_5,eps=3;rho210=160,3+160i,6.338321959452914,-4.514592802510768,1.4245677606162368
162,81,10,8.263615840071902,8,2,2,0.6040331246877004,210,162,2.0,3,cone_3,eps=2;rho210=162,2+162i,-5.346733505700742,-4.822606922014401,1.2325781683155914
164,82,5,4.269450966897412,4,1,1,0.35356018721302057,210,164,1.0256410256410255,41,shell_other,eps=1;rho210=164,1+164i,1.1577524881032508,10.122161975527222,1.0008461396644188
166,83,6,4.245293365921021,4,2,2,0.8516294367962328,210,166,1.0123456790123457,83,shell_other,eps=2;rho210=166,2+166i,1.5034382998198563,10.216389578448108,1.5133123928178795
168,84,13,10.138151764586134,10,3,3,0.8988085710286938,210,168,2.4,"3,7",cone_3,eps=3;rho210=168,3+168i,-4.246900395458495,-5.3954857919258385,1.5747364162062811
170,85,9,6.051330051857724,6,3,3,1.1986730557235443,210,170,1.422222222222222,"5,17",ring_5,eps=3;rho210=170,3+170i,7.632635386598424,-4.159887122251825,1.5903515559274792
172,86,6,4.389878525765915,4,2,2,0.7684796841799085,210,172,1.024390243902439,43,shell_other,eps=2;rho210=172,2+172i,2.514774520594802,10.571753802556168,1.4779373230355737
174,87,11,8.951247097564544,8,3,3,0.6847748617072118,210,174,2.074074074074074,"3,29",cone_3,eps=3;rho210=174,3+174i,-3.599295126455175,-4.4612572055674375,1.4064226065550103
176,88,7,4.829010647558484,4,3,3,0.9879355467263171,210,176,1.1111111111111112,11,shell_other,eps=3;rho210=176,3+176i,3.188215186691511,10.840717442317516,1.738113142825107
178,89,7,4.426651035138514,4,3,3,1.2230973925851942,210,178,1.0114942528735633,89,shell_other,eps=3;rho210=178,3+178i,3.4330868787676305,11.122970007683083,1.9757965949274432
180,90,14,11.750658645343353,11,3,3,0.6561819242898626,210,180,2.6666666666666665,"3,5",mobius_3x5,eps=3;rho210=180,3+180i,21.363137622093465,-4.217241188206465,-1.8793901071571835
182,91,6,5.807856855336877,5,1,1,0.0797291147869268,210,182,1.3090909090909089,"7,13",shell_other,eps=1;rho210=182,1+182i,4.185761492982431,11.351240901803589,0.9001361296125721
184,92,8,4.679222368495828,4,4,4,1.5351575498110455,210,184,1.0476190476190477,23,shell_other,eps=4;rho210=184,4+184i,4.270246499924575,11.79316311809174,2.3359162051017863
186,93,13,9.302932974672522,9,4,4,1.212124914873216,210,186,2.0689655172413794,"3,31",cone_3,eps=4;rho210=186,4+186i,-2.152858340863329,-3.3611464462389256,2.0206637475269655
188,94,5,4.626802686695795,4,1,1,0.17349941668055102,210,188,1.0222222222222221,47,shell_other,eps=1;rho210=188,1+188i,4.719033964507796,12.350836248615137,0.9990191627967413
190,95,8,6.431913703146873,6,2,2,0.618300866607467,210,190,1.4117647058823528,"5,19",ring_5,eps=2;rho210=190,2+190i,9.605697371635664,-2.458322843092369,1.2999864528140868
192,96,11,9.171150642776805,9,2,2,0.6039013778013222,210,192,2.0,3,cone_3,eps=2;rho210=192,2+192i,-1.7113811322802492,-2.562330490434526,1.45380506391197
194,97,7,4.663710814719183,4,3,3,1.0818344128295836,210,194,1.0105263157894737,97,shell_other,eps=3;rho210=194,3+194i,5.279333121396554,13.26011279595553,1.9467543485672625
196,98,9,5.573526591318864,5,4,4,1.4513839864005467,210,196,1.2,7,shell_other,eps=4;rho210=196,4+196i,5.60318287696897,13.505302254143805,2.3573778076056207
198,99,13,10.38666976786218,10,3,3,0.8108791443975283,210,198,2.2222222222222223,"3,11",cone_3,eps=3;rho210=198,3+198i,-0.882785612373862,-1.9205226825294612,1.700874715182121
200,100,8,6.271092339081022,6,2,2,0.6903990750792832,210,200,1.3333333333333333,5,ring_5,eps=2;rho210=200,2+200i,10.125067128427919,-1.272414695703028,1.4208892933014048
202,101,9,4.780363734702033,4,5,5,1.9299432761878104,210,202,1.0101010101010102,101,shell_other,eps=5;rho210=202,5+202i,5.770301735159007,14.591827748117908,2.8475395631612503
204,102,14,10.15834651672836,10,4,4,1.205331974219265,210,204,2.1333333333333333,"3,17",cone_3,eps=4;rho210=204,4+204i,-0.7740452852273867,-0.9483709576791086,2.13422247649696
206,103,7,4.838248543196631,4,3,3,0.9827921367418458,210,206,1.00990099009901,103,shell_other,eps=3;rho210=206,3+206i,5.892976644159526,15.291343551562795,1.925947595969945
208,104,7,5.257996877261148,5,2,2,0.7596941239833916,210,208,1.0909090909090908,13,shell_other,eps=2;rho210=208,2+208i,6.002629835024715,15.640374117609484,1.7283415531881652
210,105,19,15.516073855980354,15,4,4,0.8844596418525154,210,0,3.1999999999999997,"3,5,7",mobius_3x5,eps=4;rho210=0,4,23.29363298613834,0.0,3.3757830789449326
212,106,6,4.973283548909002,4,2,2,0.4603932103960497,210,2,1.0196078431372548,53,shell_other,eps=2;rho210=2,2+2i,5.928305005640928,16.355172978732405,1.4426001643678787
214,107,8,4.953170596681878,4,4,4,1.3690096044773283,210,4,1.0095238095238095,107,shell_other,eps=4;rho210=4,4+4i,5.884550660109381,16.707643186669486,2.36182432344561
216,108,13,9.870342469382692,9,4,4,0.9961636855283732,210,6,2.0,3,cone_3,eps=4;rho210=6,4+6i,-0.9964287031995607,0.9080143172975806,1.9995249389811653
218,109,7,5.010221267305822,5,2,2,0.8889479477251131,210,8,1.0093457943925233,109,shell_other,eps=2;rho210=8,2+8i,5.753817160745431,17.404149391148167,1.9058990009389483
220,110,9,7.396178815419204,7,2,2,0.5897286736785666,210,10,1.4814814814814814,"5,11",ring_5,eps=2;rho210=10,2+10i,10.043535030522815,1.247265374172957,1.4695645477255435
222,111,11,10.328797383978621,10,1,1,0.208847250179782,210,12,2.057142857142857,"3,37",cone_3,eps=1;rho210=12,1+12i,-1.1096376770423424,1.8353836786159332,1.2479061735316972
224,112,7,6.059278266545722,6,1,1,0.38216484031300624,210,14,1.2,7,shell_other,eps=1;rho210=14,1+14i,5.5764528346386095,18.48279676425121,1.4679336971489096
226,113,7,5.1235334752376955,5,2,2,0.8290028663891512,210,16,1.009009009009009,113,shell_other,eps=2;rho210=16,2+16i,5.249247390245534,18.724273203580868,1.892923266890576
228,114,12,10.812941374012448,10,2,2,0.3609942164776894,210,18,2.1176470588235294,"3,19",cone_3,eps=2;rho210=18,2+18i,-1.3908900751522983,2.7538149829763334,1.43479875747905
230,115,9,7.171818422724102,7,2,2,0.6826603600531249,210,20,1.3968253968253967,"5,23",ring_5,eps=2;rho210=20,2+20i,9.464274930693525,2.361902655466854,1.5971787780926214
232,116,7,5.3537708977394,5,2,2,0.711476211137926,210,22,1.037037037037037,29,shell_other,eps=2;rho210=22,2+22i,4.695304468303974,19.63081405989358,1.814708461827123
234,117,15,11.32515555514955,11,4,4,1.0919855017214235,210,24,2.1818181818181817,"3,13",cone_3,eps=4;rho210=24,4+24i,-1.8407498031422058,3.633827463822662,2.1996330739518513
236,118,9,5.310322513630688,5,4,4,1.601135022714749,210,26,1.0175438596491229,59,shell_other,eps=4;rho210=26,4+26i,4.211578933568859,20.149040480243535,2.72314218954586
238,119,9,6.715868537411686,6,3,3,0.8813938236279056,210,28,1.28,"7,17",shell_other,eps=3;rho210=28,3+28i,4.126979743775839,20.583475351884022,2.0638454687853525
240,120,18,14.065915153475425,14,4,4,1.0489619271266164,210,30,2.6666666666666665,"3,5",mobius_3x5,eps=4;rho210=30,4+30i,20.55472901609879,3.203528859663946,2.813260463669417
242,121,8,5.891781741592296,5,3,3,0.8685448412884808,210,32,1.1111111111111112,11,shell_other,eps=3;rho210=32,3+32i,3.4522770389324506,20.904291459907505,2.0413140151175755
244,122,9,5.420775368199383,5,4,4,1.5372986651339344,210,34,1.0169491525423728,61,shell_other,eps=4;rho210=34,4+34i,3.1031107902999726,21.02156361395566,2.702751108780111
246,123,16,10.99117018770843,10,6,>5,1.5108255107306712,210,36,2.051282051282051,"3,41",cone_3,eps=>5;rho210=36,6+36i,-3.4925609403886173,4.65960255901636,2.6836308320408078
248,124,6,5.571624071028553,5,1,1,0.18148225053389458,210,38,1.0344827586206897,31,shell_other,eps=1;rho210=38,1+38i,2.4868140009465276,21.36789224395165,1.3716381840612701
250,125,9,7.218070859415744,7,2,2,0.6632539719725563,210,40,1.3333333333333333,5,ring_5,eps=2;rho210=40,2+40i,7.506028312319376,3.8372975580401123,1.6912605049955283
252,126,16,13.058749700897785,13,3,3,0.8139189976798763,210,42,2.4,"3,7",cone_3,eps=3;rho210=42,3+42i,-4.132628493079412,5.747178544639638,2.0181206200245074
254,127,9,5.51243101686591,5,4,4,1.4854266890680363,210,44,1.008,127,shell_other,eps=4;rho210=44,4+44i,1.4802437084935152,21.6943826294072,2.70154717379433
256,128,8,5.496161303792043,5,3,3,1.0680131794996512,210,46,1.0,,spine_none,eps=3;rho210=46,3+46i,-17.1835200693763,0.0773023671182213,4.272052717998605
258,129,14,11.316614212854276,11,3,3,0.7976729405006465,210,48,2.048780487804878,"3,43",cone_3,eps=3;rho210=48,3+48i,-5.285440153827176,5.275092615982211,2.032532058390337
260,130,10,8.074116000234671,8,2,2,0.6777704540313017,210,50,1.4545454545454544,"5,13",ring_5,eps=2;rho210=50,2+50i,6.305648055247223,4.078589851370718,1.7532478844359294
262,131,9,5.621511989308035,5,4,4,1.4249374853291934,210,52,1.0077519379844961,131,shell_other,eps=4;rho210=52,4+52i,0.08788473733625261,21.874223697742714,2.681462682123002
264,132,16,12.456734616739995,12,4,4,1.0039257072391645,210,54,2.2222222222222223,"3,11",cone_3,eps=4;rho210=54,4+54i,-6.256118704096649,5.7029260470872245,2.2687374878486573
266,133,8,7.156890960739523,7,1,1,0.31515307232225154,210,56,1.2705882352941176,"7,19",shell_other,eps=1;rho210=56,1+56i,-0.6404934945024121,22.093888537254568,1.6472819683478905
268,134,9,5.746968436690483,5,4,4,1.3569657032565892,210,58,1.0153846153846153,67,shell_other,eps=4;rho210=58,4+58i,-0.9625844379814903,21.796560862746738,2.6446634299124074
270,135,19,15.165322144339918,15,4,4,0.9846980218577864,210,60,2.6666666666666665,"3,5",mobius_3x5,eps=4;rho210=60,4+60i,17.253185217079103,3.2720093528033196,1.7813456871972284
272,136,7,6.094983157860754,6,1,1,0.36658138393473605,210,62,1.0666666666666667,17,shell_other,eps=1;rho210=62,1+62i,-1.660613560338137,21.68411611392071,1.6847737261718052
274,137,11,5.783572651219653,5,6,>5,2.169077480333384,210,64,1.0074074074074073,137,shell_other,eps=>5;rho210=64,6+64i,-1.9773423191849393,21.518167280882935,3.4839504671753643
276,138,16,12.085323516242765,12,4,4,1.1260734956570937,210,66,2.0952380952380953,"3,23",cone_3,eps=4;rho210=66,4+66i,-8.151812041932814,5.034414539810182,2.4488007418527458
278,139,7,5.837192493786607,5,2,2,0.4812888704054559,210,68,1.0072992700729928,139,shell_other,eps=2;rho210=68,2+68i,-2.620077043602923,21.238696253323987,1.815043859604639
280,140,14,9.314788657081069,9,5,5,1.5351212490804005,210,70,1.5999999999999999,"5,7",ring_5,eps=5;rho210=70,5+70i,3.984535264264389,3.49088732315746,2.492815030836957
282,141,16,11.957020276588846,11,5,5,1.1692034290271722,210,72,2.0444444444444443,"3,47",cone_3,eps=5;rho210=72,5+72i,-8.96560152423203,4.492694272521384,2.5199507539852553
284,142,8,5.960442488214658,5,3,3,0.8354042978139834,210,74,1.0144927536231885,71,shell_other,eps=3;rho210=74,3+74i,-3.5137329016944503,20.687150633037973,2.1986442334626832
286,143,12,7.153934202868608,7,5,5,1.8118274524096414,210,76,1.2121212121212122,"11,13",shell_other,eps=5;rho210=76,5+76i,-3.9107860989727334,20.613772232328714,3.2293280098559105
288,144,17,11.857300397782604,11,6,>5,1.4934759918054523,210,78,2.0,3,cone_3,eps=>5;rho210=78,6+78i,-9.66535265209312,3.8336583158314665,2.871653455083144
290,145,10,8.23442970420227,8,2,2,0.6152735567710648,210,80,1.382716049382716,"5,29",ring_5,eps=2;rho210=80,2+80i,3.065006175425495,2.723276294238853,1.8486491612751654
292,146,8,6.066068092120939,6,2,2,0.785213103419185,210,82,1.0140845070422535,73,shell_other,eps=2;rho210=82,2+82i,-4.517868023505754,19.71479314834655,2.184639001788724
294,147,19,14.419993142746968,14,5,5,1.2061007882773256,210,84,2.4,"3,7",cone_3,eps=5;rho210=84,5+84i,-11.002580364854229,3.634587384831174,2.611142779513796
296,148,8,6.207220396500217,6,2,2,0.719578733386709,210,86,1.0285714285714285,37,shell_other,eps=2;rho210=86,2+86i,-4.937334221674871,19.15408901699746,2.140186605292938
298,149,11,6.102451738177835,6,5,5,1.9825609494893983,210,88,1.0068027210884354,149,shell_other,eps=5;rho210=88,5+88i,-5.096780819965121,18.841827335726602,3.406822722208219
300,150,21,16.233586480335056,16,5,5,1.1829992743996447,210,90,2.6666666666666665,"3,5",mobius_3x5,eps=5;rho210=90,5+90i,15.384392817544722,1.259610031841135,0.4851450694948781
302,151,9,6.154958991844001,6,3,3,1.146769011638246,210,92,1.0067114093959733,151,shell_other,eps=3;rho210=92,3+92i,-5.395585790730216,18.211319580731523,2.588400602063245
304,152,10,6.5014013198182825,6,4,4,1.3721154055066285,210,94,1.0588235294117647,19,shell_other,eps=4;rho210=94,4+94i,-5.56401003011354,17.90033788168158,2.834938320556675
306,153,15,13.155103140971303,13,2,2,0.5086569264647535,210,96,2.1333333333333333,"3,17",cone_3,eps=2;rho210=96,2+96i,-11.436763383402287,1.5004513551161658,1.9658212059094926
308,154,8,8.25687071365158,8,0,0,-0.08939368703221696,210,98,1.3333333333333333,"7,11",shell_other,eps=0;rho210=98,98i,-6.007264884026896,17.27688356878982,1.457683581885855
310,155,12,8.577666275465244,8,4,4,1.1685243969483852,210,100,1.3793103448275863,"5,31",ring_5,eps=4;rho210=100,4+100i,2.090331857612906,0.5892876561733548,2.350478379214107
312,156,17,13.625280029385321,13,4,4,0.9142501139962895,210,102,2.1818181818181817,"3,13",cone_3,eps=4;rho210=102,4+102i,-11.73837348297183,0.5164629612878774,2.396713896051617
314,157,9,6.311447289122649,6,3,3,1.0701732120812886,210,104,1.0064516129032257,157,shell_other,eps=3;rho210=104,3+104i,-5.8154908227332625,16.174051018582865,2.5625651551656845
316,158,10,6.378795683936695,6,4,4,1.4337838475264177,210,106,1.0129870129870129,79,shell_other,eps=4;rho210=106,4+106i,-5.819686598749277,15.825823406618449,2.936089816697332
318,159,15,12.893963323411358,12,3,3,0.5865063450995387,210,108,2.0392156862745097,"3,53",cone_3,eps=3;rho210=108,3+108i,-11.443114110724537,-0.4898891368075847,2.0937877050528364
320,160,11,8.465259498713719,8,3,3,0.8711909722438912,210,110,1.3333333333333333,5,ring_5,eps=3;rho210=110,3+110i,2.113109379675231,-0.5858544971172122,2.168843164142636
322,161,11,8.01409303818968,8,3,3,1.0547489006060433,210,112,1.2571428571428571,"7,23",shell_other,eps=3;rho210=112,3+112i,-5.919801477945893,14.741707352078707,2.6436122706258565
324,162,20,12.801415837873149,12,8,>5,2.011954170637314,210,114,2.0,3,cone_3,eps=>5;rho210=114,8+114i,-11.19908912309867,-1.4348574271115875,3.5435892012571486
326,163,7,6.466444838484134,6,1,1,0.20981983295855888,210,116,1.0062111801242235,163,shell_other,eps=1;rho210=116,1+116i,-5.493520654597178,14.123737134327525,1.7510664766408475
328,164,10,6.617752663108333,6,4,4,1.3147709440226973,210,118,1.0256410256410255,41,shell_other,eps=4;rho210=118,4+118i,-5.386884696334128,13.792246464023975,2.869006242384808
330,165,24,19.194219995040168,19,5,5,1.0969293379228395,210,120,2.962962962962963,"3,5,11",mobius_3x5,eps=5;rho210=120,5+120i,14.88272108376372,-1.5012024058032325,-0.8213683694390481
332,166,6,6.584043250233951,6,0,0,-0.22761384311709137,210,122,1.0123456790123457,83,shell_other,eps=0;rho210=122,122i,-5.069829345983736,13.173200078283122,1.3390173097462752
334,167,11,6.568983729941007,6,5,5,1.728837808083563,210,124,1.006060606060606,167,shell_other,eps=5;rho210=124,5+124i,-4.884800671507812,12.879470690765164,3.3016643190237467
