time,x,symbol,is_head,state,transition_code,residue,prime,exponent,scale_level,term_value,term_log10
93,5,0,0,,,1,87991,9,7,316187197005143584074087330996891630919611511,44.49994428057851
94,-12,0,0,,,1,88261,9,7,325027115296890288860298670039940662711931941,44.51191959338686
94,-11,0,0,,,1,88321,9,7,327021117867119464741065563674864506431873281,44.514575798767396
94,-10,0,0,,,1,88411,9,7,330032512294507133926736132339224297131031291,44.51855672537662
94,-9,1,0,,,7,41017,10,7,13478418197854664291847834066847504629802670449,46.12963892719542
94,-8,1,1,D,R,13,3163,17,7,317457990291333267652912980314497241944353807366480783043483,59.50168626256729
94,-7,0,0,,,1,88471,9,7,332053777882215871577696685628014250328460631,44.521208425710434
94,-6,1,0,,,7,41047,10,7,13577324992081011620420007333468762775215300049,46.13281421356643
94,-5,0,0,,,1,88591,9,7,336129349937445817795002017879957834807264911,44.52650643558571
94,-4,1,0,,,7,41077,10,7,13676884522166935083670688215905692522120370649,46.13598718006505
94,-3,1,0,,,7,41227,10,7,14184607818938091722387754267699583094915538649,46.15181733277018
94,-2,1,0,,,7,41257,10,7,14288164805743888593377965286737596096153175249,46.154976450909835
94,-1,1,0,,,7,41467,10,7,15032325369309962966364260887264109642476019449,46.177026167343044
94,0,1,0,,,7,41617,10,7,15585032233574156129086202469826783970939852449,46.19270770483865
94,1,1,0,,,7,41647,10,7,15697743519631072665821280322125387982974102049,46.195837229007765
94,2,1,0,,,7,41737,10,7,16040292865563399329980765170410194978345576849,46.20521229342052
94,3,1,0,,,7,41887,10,7,16626183428175558918457229502013123880527654849,46.22079256754113
94,4,0,0,,,1,88651,9,7,338183761235549337536247865540864477209407851,44.5291527499941
94,5,0,0,,,1,88681,9,7,339215146238995742227654750219598063035172521,44.53047523562819
95,-12,0,0,,,1,88741,9,7,341286308015031026833505411794587739049728261,44.533118865270154
95,-11,0,0,,,1,88771,9,7,342326098052078185728066147267124219625895331,44.53444000988269
95,-10,0,0,,,1,88801,9,7,343368703053901959617373223129730231524639201,44.5357607080922
95,-9,1,0,,,7,41947,10,7,16865882114304265575692306187962434029649653049,46.22700906045888
95,-8,0,0,,,1,88861,9,7,345462384629166751959702716212143574080449341,44.538400766508104
95,-7,0,1,A,R,11,2111,13,7,16532823638619229174000598648499310914407231,43.21834703299953
95,-6,1,0,,,7,42157,10,7,17729520003334384659669823069383088730063338249,46.248696977974014
95,-5,0,0,,,1,88951,9,7,348624186316461894234411411425602239208490551,44.542357513638585
95,-4,1,0,,,7,42187,10,7,17856092601403335156433418529165964962556885849,46.25178642950738
95,-3,1,0,,,7,42307,10,7,18370556175041362062838620681907838603736286249,46.26412230492284
95,-2,1,0,,,7,42337,10,7,18501238711451757729407568877406994043784038849,46.26720080664834
95,-1,1,0,,,7,42397,10,7,18765116768940548277300786267349027216745667049,46.273351271224385
95,0,1,0,,,7,42457,10,7,19032377266310064361136948469721722665436259249,46.27949303784871
95,1,1,0,,,7,42487,10,7,19167287941483373738567905664206019641906216849,46.28256066711006
95,2,1,0,,,7,42577,10,7,19577199901718107007729537952081363816728175649,46.291750575404066
95,3,1,0,,,7,42667,10,7,19994984803814444576654068713818700289911383449,46.30092107840592
95,4,0,0,,,1,89041,9,7,351811684559446506864231271732117736896314961,44.54631025938358
95,5,0,0,,,1,89071,9,7,352879925839460002904399569099068888569010031,44.5476269534999
96,-12,0,0,,,1,89101,9,7,353951049355056227398160025220861003961961901,44.548943204215185
96,-11,0,0,,,1,89371,9,7,363721988514483412052001541713187558925804731,44.56076955676504
96,-10,0,0,,,1,89431,9,7,365925590877675520627269882631816121593749271,44.56339278278075
96,-9,1,0,,,7,42697,10,7,20136019105204147946744097049523752739331468049,46.30397361460233
96,-8,0,0,,,1,89491,9,7,368141052356132639112136998488888050685345011,44.56601424944241
96,-7,1,0,,,7,42727,10,7,20277948080788643692280146558744898082013593649,46.30702400676208
96,-6,1,1,B,L,13,3253,14,7,14858565598113706183331945186319411245188961416969,49.17197688594595
96,-5,0,0,,,1,89521,9,7,369253247694448013913618376054231661624332081,44.567324323752636
96,-4,1,0,,,7,42787,10,7,20564510244775757463952458069526037640095647849,46.313118371004244
96,-3,1,0,,,7,42937,10,7,21296928403558346551519861008999811649542900849,46.328316970876365
96,-2,1,0,,,7,42967,10,7,21446198360971088286341331939718483348550474449,46.33135031856373
96,-1,1,0,,,7,43117,10,7,22206768150418912155983656927664370071844557449,46.34648535834277
96,0,1,0,,,7,43177,10,7,22517731504702759643042612486441012279843997649,46.35252463641849
96,1,1,0,,,7,43207,10,7,22674678033006527395948908466073309067741499249,46.35554112905159
96,2,1,0,,,7,43237,10,7,22832608388677483693778649911891167513842481849,46.358555527964214
96,3,1,0,,,7,43597,10,7,24806532148441077167484513588986759335713471049,46.39456605592629
96,4,0,0,,,1,89611,9,7,372607776111191595834776651047088014296546091,44.57125191413226
96,5,0,0,,,1,89671,9,7,374859150677096115439716614431202666864279431,44.57386811686297
97,-12,0,0,,,1,89821,9,7,380540577377192000853555062200989662666646781,44.580400972779174
97,-11,0,0,,,1,90001,9,7,387459232770813481788025666921236291600810001,44.58822601416084
97,-10,0,0,,,1,90031,9,7,388623148562443934224803834638858947549370671,44.58952866603605
97,-9,1,0,,,7,43627,10,7,24977760589209761556012397297086705412225626649,46.39755349859593
97,-8,0,0,,,1,90121,9,7,392133566042620340346038776061135882542641481,44.593434018844874
97,-7,1,1,C,L,13,3313,15,7,63580148543364242146237325555500189013692479456746257,52.8033215382294
97,-6,0,0,,,1,90271,9,7,398046932515273056315740027045585212158268831,44.599934281447396
97,-5,0,0,,,1,90481,9,7,406458795719451131513493768619313912498196721,44.60901652607111
97,-4,1,0,,,7,43717,10,7,25497847321002360072543865290936667168951139449,46.406503516274206
97,-3,1,0,,,7,43777,10,7,25849965288621094744441173485584561650384219649,46.41245996425896
97,-2,1,0,,,7,43867,10,7,26386351685823799032167847636504456438660347449,46.421379346557806
97,-1,1,0,,,7,43987,10,7,27117111851891715072945867623626579211654371849,46.4332434324819
97,0,1,0,,,7,44017,10,7,27302624536643793570078459616369708781572580449,46.43620439674757
97,1,1,0,,,7,44257,10,7,28828345314229273627993679903566649354803885249,46.45981971552304
97,2,1,0,,,7,44497,10,7,30430375900264901145337515736417369730152374049,46.483307317143
97,3,1,0,,,7,44587,10,7,31051495524449655177061090994415599745994333849,46.49208252181936
97,4,0,0,,,1,90511,9,7,407673299701490983972836298425386465345522191,44.61031226854799
97,5,0,0,,,1,90631,9,7,412563637254283830775796291434066328062112071,44.61549094725386
98,-12,0,0,,,1,90841,9,7,421247326465685529328740369624751697822315161,44.62453715754732
98,-11,0,0,,,1,90901,9,7,423758037089038422107565003765873658097978101,44.627117948214845
98,-10,0,0,,,1,90931,9,7,425018373358061451235089352637582830897402771,44.6284077048163
98,-9,1,0,,,7,44617,10,7,31261056708900661932447350154188799810551762449,46.495003654268196
98,-8,0,1,D,R,11,2141,16,7,194924611230843558365390619984510468586014143164626241,53.289866676711014
98,-7,1,0,,,7,44647,10,7,31471889898469237827731417265385122703214112049,46.49792282323836
98,-6,0,0,,,1,91081,9,7,431370172128828891024281846866605142430778121,44.634850111726855
98,-5,0,0,,,1,91141,9,7,433934424145953458583667581635496683079061861,44.637424104205294
98,-4,1,0,,,7,44797,10,7,32545377100941470095087245228308257947226875049,46.51248930804595
98,-3,1,0,,,7,44887,10,7,33205177428508998031395933162727987322624464849,46.52120580518972
98,-2,1,0,,,7,44917,10,7,33427771199076724896841915151664845905149503449,46.5241074209177
98,-1,1,0,,,7,45007,10,7,34103633653732002392060879098899290650530625249,46.53280065440869
98,0,1,0,,,7,45127,10,7,35023910139530400298249184005590127833567681649,46.544364629960604
98,1,1,0,,,7,45247,10,7,35966476675012373445137464279856678655871314049,46.555897895823904
98,2,1,0,,,7,45307,10,7,36446267930119874763710185456407786294570496249,46.561653063508935
98,3,1,0,,,7,45337,10,7,36688317003101270563482695879266778118982348849,46.564527789896296
98,4,0,0,,,1,91291,9,7,440404430364605330186635642710758533481265211,44.643851679221655
98,5,0,0,,,1,91381,9,7,444327462875066692136309733979630803133988821,44.647703156829664
99,-12,0,0,,,1,91411,9,7,445642025817367815886553563684312454327218291,44.64898613979573
99,-11,0,0,,,1,91591,9,7,453602256609379514469213828392750748538331911,44.65667520644606
99,-10,0,0,,,1,91621,9,7,454941178470821758685913558234284594307814981,44.65795524826823
99,-9,1,0,,,7,45427,10,7,37423169741436133908761899208577778341364392649,46.57314056945245
99,-8,1,0,,,7,45667,10,7,39447985017730413990747454344975042733546793449,46.5960248245789
99,-7,1,1,D,R,13,3343,17,7,813426659628347459235848383005940729172922733352458841609743,59.91031840207366
99,-6,0,0,,,1,91711,9,7,458979047613993589121201878536215141361276991,44.66179286045378
99,-5,0,0,,,1,91771,9,7,461688627446612530283775572077786736832642331,44.66434917691629
99,-4,1,0,,,7,45697,10,7,39707897897902054729830227450787639073314978049,46.59887689649461
99,-3,1,0,,,7,45757,10,7,40232352475638549248214576453299642542432990249,46.604575427483475
99,-2,1,0,,,7,45817,10,7,40763033049370228550049100527950713354815326449,46.610266491026195
99,-1,1,0,,,7,46027,10,7,42670397519058464790876479200793149415046114649,46.63012668878219
99,0,1,0,,,7,46147,10,7,43796028479064689758400406671011214367237867049,46.64143472950343
99,1,1,0,,,7,46237,10,7,44657713124632892140297685686112367497843791849,46.649896479532956
99,2,1,0,,,7,46327,10,7,45534626104103826077385131900825401281571125649,46.65834177482882
99,3,1,0,,,7,46447,10,7,46727945063489019897351739319487851711874918049,46.66957668264617
99,4,0,0,,,1,91801,9,7,463048741798891015309427023913702334069466201,44.66562670846966
99,5,0,0,,,1,91921,9,7,468524885492804866986887106849282046713889681,44.67073266319643
100,-12,0,0,,,1,91951,9,7,469902883871374258666521987021016908335717551,44.67200811036788
100,-11,0,0,,,1,92041,9,7,474058520305683811728716917138737979870581961,44.675831956604654
100,-10,0,0,,,1,92221,9,7,482467923260641114640168571587528545529644381,44.68346844469747
100,-9,1,0,,,7,46477,10,7,47030638429058484016023011664360091451832168649,46.67238087422418
100,-8,1,0,,,7,46507,10,7,47335095355938814101216248331995861998010980249,46.675183256334904
100,-7,0,0,,,1,92251,9,7,483882307982565092797350100176497694738080251,44.68473974344359
100,-6,0,1,A,R,11,2351,13,7,67032308881486348030049701220449539384285551,43.82628417862421
100,-5,0,0,,,1,92311,9,7,486722139173849899763668578324841708817634391,44.68728110112816
100,-4,1,0,,,7,46567,10,7,47949336444348534484188586598334667986803366449,46.680782601484744
100,-3,1,0,,,7,46687,10,7,49199385736968073702409506814978021242607350849,46.691959680557794
100,-2,1,0,,,7,46747,10,7,49835342975435946338349830453231652098136069049,46.69753745149686
100,-1,1,0,,,7,46807,10,7,50478689088744635348645344256549943025291351249,46.703108067929485
100,0,1,0,,,7,46867,10,7,51129500287700345417572864903652168069179757449,46.708671548186054
100,1,1,0,,,7,46957,10,7,52119882524622846856378213071131721479402074249,46.71700342816553
100,2,1,0,,,7,47017,10,7,52789694380914425654397200837727222220552490449,46.72254914771669
100,3,1,0,,,7,47137,10,7,54152609240796461283793007385114741888266134849,46.73361938712162
100,4,0,0,,,1,92401,9,7,491009666507346254999598547117450242976191601,44.691090042162635
100,5,0,0,,,1,92431,9,7,492446284193395215722297180436128584783056271,44.69235886478148
101,-12,0,0,,,1,92461,9,7,493886636949289623704198649877528119514273741,44.693627275649916
101,-11,0,0,,,1,92551,9,7,498230190660978429018091969194215761806922951,44.6974300404229
101,-10,0,0,,,1,92581,9,7,499685568804056833850392323027072653979631621,44.69869680695856
101,-9,1,0,,,7,47287,10,7,55900748381493225374753055525916924667349112849,46.74741762212215
101,-8,1,0,,,7,47317,10,7,56256410255564345979174701044163527524367031449,46.75017201620566
101,-7,0,0,,,1,92641,9,7,502607666787589002733251900977676157195995361,44.70122910904396
101,-6,1,0,,,7,47407,10,7,57335648968396356153890436888163307212996393249,46.7584247325464
101,-5,0,1,B,L,11,2381,13,7,79044588020995577681758219585285776433646141,43.89787214026344
101,-4,1,0,,,7,47497,10,7,58433486039897959688754502605932682387181884049,46.766661796334745
101,-3,1,0,,,7,47527,10,7,58803613736570734024306788443078275533032169649,46.76940401617183
101,-2,1,0,,,7,47737,10,7,61454151369438183858324519327768607326348196849,46.78855122580575
101,-1,1,0,,,7,47797,10,7,62230943832371524853586446485024690223297385049,46.79400638780887
101,0,1,0,,,7,47857,10,7,63016562079705324342887390209083962317773937249,46.79945470619215
101,1,1,0,,,7,47917,10,7,63811095134355822217990408833030026458692413449,46.80489619810502
101,2,1,0,,,7,47947,10,7,64211732748494915953026184189269232833821673049,46.80761438947663
101,3,1,0,,,7,47977,10,7,64614632803953934210671702875453327203088973649,46.81033088063252
101,4,0,0,,,1,92671,9,7,504074403799220366725193873526674066201426431,44.70249464512514
101,5,0,0,,,1,92761,9,7,508497470291637629458380642060692413183612441,44.706288796705934
102,-12,0,0,,,1,92791,9,7,509979473088831327998778871200794139815398711,44.707552695894684
102,-11,0,0,,,1,92821,9,7,511465313984828013871253424576856668662193781,44.708816186521744
102,-10,0,0,,,1,92941,9,7,517447232702642444747332481660422403882022061,44.71386606869031
102,-9,1,0,,,7,48157,10,7,67080183474074488989522836468519396214260758249,46.82659424179435
102,-8,1,0,,,7,48187,10,7,67499241207003612820744120571805526021962505849,46.82929889073527
102,-7,0,0,,,1,93001,9,7,520461447517534628848238486840892299364837001,44.71638856525771
102,-6,1,1,A,L,13,3373,13,7,7314968081778956959104505955603430891019531933,45.86421243545962
102,-5,1,0,,,7,48247,10,7,68344432352464612435877718178438291299003324049,46.83470314074598
102,-4,1,0,,,7,48337,10,7,69630085336863867376755505675721560022190658849,46.84279692743619
102,-3,1,0,,,7,48397,10,7,70499237093711969922868696064144991597840687049,46.84818441730652
102,-2,1,0,,,7,48487,10,7,71821280135389856153045737484706077446913836849,46.85625314168091
102,-1,1,0,,,7,48757,10,7,75922370227656159389692455286704484484298700249,46.88036975791138
102,0,1,0,,,7,48787,10,7,76390813314181556322077278199528407981105267849,46.88304113387872
102,1,1,0,,,7,48817,10,7,76861856073519444505113736252957102823721236449,46.88571086767393
102,2,1,0,,,7,48847,10,7,77335511321904949567101321890166266587918926049,46.88837896131476
102,3,1,0,,,7,48907,10,7,78290710827220102264925851407052413775200748249,46.89371023618565
102,4,0,0,,,1,93151,9,7,528065377126535182099919643921524587576048351,44.72268769368463
102,5,0,0,,,1,93241,9,7,532674986728298412364132906105631715820928761,44.726462303728844
103,-12,0,0,,,1,93481,9,7,545142631113575525475121824471241502292303721,44.73651014594887
103,-11,0,0,,,1,93601,9,7,551473181802800056116202319287343568899402401,44.741524397504676
103,-10,0,0,,,1,93811,9,7,562709035897204344505640079396937538329927891,44.75028388904556
103,-9,1,0,,,7,49057,10,7,80725335972020436033351420471008438457689821249,46.90700986118986
103,-8,1,0,,,7,49117,10,7,81718112754910607214222125249497144753488377449,46.91231832822971
103,-7,0,1,B,L,11,2411,13,7,93017301232156227863490978251738772239919131,43.9685637349069
103,-6,1,0,,,7,49177,10,7,82721864491509830954138710444551414521744217649,46.9176203145464
103,-5,1,0,,,7,49207,10,7,83227889591801135749412486236521994451505919249,46.92026888237468
103,-4,1,0,,,7,49297,10,7,84762724602315964015515963141083135686236390049,46.92820490817011
103,-3,1,0,,,7,49417,10,7,86848789136846356403745914253542390619167618449,46.93876376780497
103,-2,1,0,,,7,49477,10,7,87909049918690043121607536048940785003748278649,46.944033586421156
103,-1,1,0,,,7,49537,10,7,88980945927511061575321958447871893059796782849,46.94929701828003
103,0,1,0,,,7,49597,10,7,90064590522272935113999645314422748320336491049,46.95455407884371
103,1,1,0,,,7,49627,10,7,90610854227787348879188283704242056898008846649,46.95718022470642
103,2,1,0,,,7,49747,10,7,92825854719336597809979813993134431848473079049,46.96766895680132
103,3,1,0,,,7,49807,10,7,93951526065393353955957878783977992207340561249,46.972903838788824
103,4,0,0,,,1,93871,9,7,565956431445588252444649424457937050159325231,44.75278299954329
103,5,0,0,,,1,93901,9,7,567586367471076249854005017275446879616405101,44.75403195584254
104,-12,0,0,,,1,94111,9,7,579113238930896919819394609372641556628626591,44.76276349332038
104,-11,0,0,,,1,94201,9,7,584116693336447503442371855367327027643887801,44.766499618019026
104,-10,0,0,,,1,94261,9,7,587473640999948351765587374046000852411505941,44.768988385284054
104,-9,1,0,,,7,49927,10,7,96239799755487422353852973854887355808247057649,46.983354710703594
104,-8,1,1,A,L,13,3433,13,7,9199398764345848593658557213961909463592339913,45.96375944453475
104,-7,1,0,,,7,49957,10,7,96819649002737622159076787317151535626391784249,46.98596350387345
104,-6,1,0,,,7,50047,10,7,98578111507248278355873395448812283796119330049,46.993780493978605
104,-5,1,0,,,7,50077,10,7,99170621235840598828854533731268019170804700649,46.99638303379863
104,-4,1,0,,,7,50227,10,7,102181527431988656456250800692271939958541368649,47.00937239032438
104,-3,1,0,,,7,50287,10,7,103408746664936168028666839945214336263863922849,47.01455727442197
104,-2,1,0,,,7,50377,10,7,105274457641564453282502561599329797028497061649,47.02232301267713
104,-1,1,0,,,7,50497,10,7,107809188441659506417877313198681171758621394049,47.03265577680112
104,0,1,0,,,7,50527,10,7,108451392129598140073984139886083880771211779649,47.03523513118029
104,1,1,0,,,7,50587,10,7,109746138626070428567660746837306250821415953849,47.04038924870558
104,2,1,0,,,7,50647,10,7,111054780145232344904517202803716610654924132049,47.04553725668024
104,3,1,0,,,7,50707,10,7,112377449079851844970169094750568474807953274249,47.050679169571325
104,4,0,0,,,1,94291,9,7,589158536803459147643199923376208758371532211,44.77023217491348
104,5,0,0,,,1,94321,9,7,590847726654540380859203260023967760422967281,44.771475568876774
105,-12,0,0,,,1,94351,9,7,592541220125803096047649386962061839464059151,44.7727185674256
105,-11,0,0,,,1,94441,9,7,597647618261249029674915441260618590665355561,44.77644519309819
105,-10,0,0,,,1,94531,9,7,602793095351062621500715808871622307744731171,44.78016826907705
105,-9,1,1,B,L,13,3463,14,7,35672609660898117664692656740284893167418538596689,49.55233488169245
105,-8,1,0,,,7,50767,10,7,113714278925152057390696629953320092965353940449,47.055815001794535
105,-7,1,0,,,7,50857,10,7,115746370155789018535682702392607481450206647249,47.06350738028585
105,-6,1,0,,,7,51157,10,7,122758248181750211512169963441425766553574468249,47.08905068221639
105,-5,1,0,,,7,51217,10,7,124205653395057308258761714825158352722117164449,47.09414136381479
105,-4,1,0,,,7,51307,10,7,126405571136202575115363242775169337638668916249,47.10176621524693
105,-3,1,0,,,7,51427,10,7,129393334356757828008531862758329399846679612649,47.111911904411194
105,-2,1,0,,,7,51487,10,7,130910919920697990570330861590613175275432646849,47.11697587469056
105,-1,1,0,,,7,51517,10,7,131675703487415275644436377724600082242541105449,47.119505647286864
105,0,1,0,,,7,51577,10,7,133217345609715079647566145230186317047827505649,47.12456077597646
105,1,1,0,,,7,51607,10,7,133994241762156613920227553335078587686878887249,47.12708613549426
105,2,1,0,,,7,51637,10,7,134775213167939322263247353531933968150191349849,47.12961002740541
105,3,1,0,,,7,51787,10,7,138741866385542936250832090181196472705625077849,47.14220753242595
105,4,0,0,,,1,94561,9,7,604516983736365426574108630643969425049324641,44.78140850675076
105,5,0,0,,,1,94621,9,7,607977912830602861647638238474913186964161981,44.78388780211809
106,-12,0,0,,,1,94651,9,7,609714973034550287430136595859515444222261851,44.785126860310484
106,-11,0,0,,,1,94771,9,7,616707413204941049482073344900191666607389331,44.79007916894625
106,-10,0,1,C,HALT,11,2441,16,7,1588855752447014869934439666292192204043682560391911041,54.20108447067502
106,-9,0,0,,,1,94951,9,7,627329754511937330090400900399828083310944551,44.79749588679429
106,-8,1,0,,,7,51817,10,7,139547690834034662384314609705120291371837146449,47.14472265439446
106,-7,1,0,,,7,51907,10,7,141990501348431219316041075218765706778216958249,47.152259292622915
106,-6,1,0,,,7,52027,10,7,145307436714505206181044342854266646471405334649,47.16228784169943
106,-5,1,0,,,7,52057,10,7,146147491273225660608354263931674039692846531249,47.16479136478038
106,-4,1,0,,,7,52147,10,7,148693945933816807107341704507508105149357887049,47.17229328660493
106,-3,1,0,,,7,52177,10,7,149551595355067691065678045199114958671109327649,47.174791050267416
106,-2,1,0,,,7,52237,10,7,151280263430557885300016578087030295437876411849,47.179782272092524
106,-1,1,0,,,7,52267,10,7,152151323183576869438423482037978077665803895449,47.182275733551414
106,0,1,0,,,7,52387,10,7,155680883656654198963785103074933190065410239849,47.192235288020115
106,1,1,0,,,7,52567,10,7,161113497403384477425570928872811614238430186449,47.20713192528739
106,2,1,0,,,7,52627,10,7,162961921876920791229750819350225729841315456649,47.21208613783563
106,3,1,0,,,7,52747,10,7,166716137731554186909742799612498734353220089049,47.22197764055115
106,4,0,0,,,1,95071,9,7,634501361551442862526520004894288451744104031,44.80243255836712
106,5,0,0,,,1,95101,9,7,636305610624853303970569431720944647669215901,44.80366575264479
107,-12,0,0,,,1,95131,9,7,638114418710339220642460115052925648675872571,44.80489855796762
107,-11,0,0,,,1,95191,9,7,641745752243199341713549834490046336427772311,44.80736300272962
107,-10,1,0,,,7,52807,10,7,168622279659809490991627021603382923950199771249,47.22691495637447
107,-9,0,1,H,,11,2531,15,7,1120423417811078810675259927333752088561453916717451,51.049382177373815
107,-8,1,0,,,7,52837,10,7,169582686496402966187784425773866547754521873849,47.22938151099325
107,-7,1,0,,,7,52957,10,7,173473741146745159043960900371841886630191494249,47.239233744613074
107,-6,1,0,,,7,53017,10,7,175449240556344810451344744116904589440142310449,47.24415149268307
107,-5,1,0,,,7,53047,10,7,176444562836366293354662831815636925895907340049,47.24660828005759
107,-4,1,0,,,7,53077,10,7,177444964047134977829170161767512602870252810649,47.24906367842255
107,-3,1,0,,,7,53197,10,7,181497820050287120197028829606316702593817503049,47.25887141314173
107,-2,1,0,,,7,53377,10,7,187733428071356263092235729185009323477706171649,47.27354161057734
107,-1,1,0,,,7,53407,10,7,188791237344419108761138597960018604199028813249,47.27598183285781
107,0,1,0,,,7,53437,10,7,189854407930013492127601099346961768824287735849,47.27842068479137
107,1,1,0,,,7,53527,10,7,193076329437971947686534531982733970279001389649,47.28572903387989
107,2,1,0,,,7,53617,10,7,196347377520701220853279590899308930476647492449,47.29302510506712
107,3,1,0,,,7,53857,10,7,205315426771744898394035117731291010615449357249,47.31242158215255
107,4,0,0,,,1,95311,9,7,649063572106516351967267916160736740744221391,44.81228723557224
107,5,0,0,,,1,95401,9,7,654600515981193983866711524150329169018618601,44.81597634329966
