N,n,r,h,h_floor,eps_h,z_h,boost_G,delta10,rho30,fake_mirror,h_mirror,root_decimal,root_native,native_core,eps_bucket,native_cluster,z_N,pair_fiber_size
3816,1908,95,75.53258725802824,75,20,2.2399640911346226,2.0392156862745097,2866,6,95|2866|95,95|20|95,20|2866|20,20|6|20,"95|(6,20)|95",>5,eps=>5;rho30=6,20+6i,95
3828,1914,109,85.56297857635045,85,24,2.5337249598735894,2.3045267489711936,2738,18,109|2738|109,109|24|109,24|2738|24,24|18|24,"109|(18,24)|109",>5,eps=>5;rho30=18,24+18i,109
3834,1917,100,75.42206019033355,75,25,2.8300641551497794,2.028985507246377,2834,24,100|2834|100,100|25|100,25|2834|25,25|24|25,"100|(24,25)|100",>5,eps=>5;rho30=24,25+24i,100
3840,1920,128,99.24364555664525,99,29,2.8865725241347833,2.6666666666666665,2560,0,128|2560|128,128|29|128,29|2560|29,29|0|29,"128|(0,29)|128",>5,eps=>5;rho30=0,29,128
3846,1923,98,74.63745914793297,74,24,2.704217696851376,2.003129890453834,2866,6,98|2866|98,98|24|98,24|2866|24,24|6|24,"98|(6,24)|98",>5,eps=>5;rho30=6,24+6i,98
3858,1929,98,74.81349407942757,74,24,2.6806822490816127,2.003120124804992,2878,18,98|2878|98,98|24|98,24|2878|24,24|18|24,"98|(18,24)|98",>5,eps=>5;rho30=18,24+18i,98
3864,1932,122,94.01540639339424,94,28,2.886153933924385,2.5142857142857142,2644,24,122|2644|122,122|28|122,28|2644|28,28|24|28,"122|(24,28)|122",>5,eps=>5;rho30=24,28+24i,122
3870,1935,133,102.26552649511541,102,31,3.0392130725189523,2.7317073170731705,2540,0,133|2540|133,133|31|133,31|2540|31,31|0|31,"133|(0,31)|133",>5,eps=>5;rho30=0,31,133
3876,1938,110,84.66176685613722,84,26,2.753801701883848,2.2588235294117647,2776,6,110|2776|110,110|26|110,26|2776|26,26|6|26,"110|(6,26)|110",>5,eps=>5;rho30=6,26+6i,110
3888,1944,92,75.13678567765626,75,17,1.945423033768944,2.0,2968,18,92|2968|92,92|17|92,17|2968|17,17|18|17,"92|(18,17)|92",>5,eps=>5;rho30=18,17+18i,92
3894,1947,109,85.04933157858997,85,24,2.5970612120020538,2.261208576998051,2804,24,109|2804|109,109|24|109,24|2804|24,24|24|24,"109|(24,24)|109",>5,eps=>5;rho30=24,24+24i,109
3900,1950,140,109.54548599557623,109,31,2.9097416472376825,2.9090909090909087,2500,0,140|2500|140,140|31|140,31|2500|31,31|0|31,"140|(0,31)|140",>5,eps=>5;rho30=0,31,140
3906,1953,117,93.60043244427489,93,24,2.41862703888325,2.4827586206896552,2736,6,117|2736|117,117|24|117,24|2736|24,24|6|24,"117|(6,24)|117",>5,eps=>5;rho30=6,24+6i,117
3918,1959,93,75.69201167270944,75,18,1.9893975089494622,2.003072196620584,2988,18,93|2988|93,93|18|93,18|2988|18,18|18|18,"93|(18,18)|93",>5,eps=>5;rho30=18,18+18i,93
3924,1962,98,76.37080132462316,76,22,2.4750088496162226,2.0186915887850465,2944,24,98|2944|98,98|22|98,22|2944|22,22|24|22,"98|(24,22)|98",>5,eps=>5;rho30=24,22+24i,98
3930,1965,136,101.78480223725782,101,35,3.3913888342152707,2.6873385012919897,2570,0,136|2570|136,136|35|136,35|2570|35,35|0|35,"136|(0,35)|136",>5,eps=>5;rho30=0,35,136
3936,1968,103,77.78366343921651,77,26,2.8591556297307803,2.051282051282051,2906,6,103|2906|103,103|26|103,26|2906|26,26|6|26,"103|(6,26)|103",>5,eps=>5;rho30=6,26+6i,103
3948,1974,121,93.24429489638142,93,28,2.8743597977903623,2.453333333333333,2738,18,121|2738|121,121|28|121,28|2738|28,28|18|28,"121|(18,28)|121",>5,eps=>5;rho30=18,28+18i,121
3954,1977,100,76.21781228561893,76,24,2.724103243253614,2.0030441400304415,2954,24,100|2954|100,100|24|100,24|2954|24,24|24|24,"100|(24,24)|100",>5,eps=>5;rho30=24,24+24i,100
3960,1980,145,112.87342468260385,112,33,3.0239080510638185,2.962962962962963,2510,0,145|2510|145,145|33|145,33|2510|33,33|0|33,"145|(0,33)|145",>5,eps=>5;rho30=0,33,145
3966,1983,107,76.39286340488064,76,31,3.501840065652573,2.0030349013657056,2896,6,107|2896|107,107|31|107,31|2896|31,31|6|31,"107|(6,31)|107",>5,eps=>5;rho30=6,31+6i,107
3978,1989,111,88.96249717514448,88,23,2.3364629488095816,2.327272727272727,2868,18,111|2868|111,111|23|111,23|2868|23,23|18|23,"111|(18,23)|111",>5,eps=>5;rho30=18,23+18i,111
3984,1992,94,77.48455408752989,77,17,1.8762155669354759,2.0246913580246915,3044,24,94|3044|94,94|17|94,17|3044|17,17|24|17,"94|(24,17)|94",>5,eps=>5;rho30=24,17+24i,94
3990,1995,163,129.81526859315045,129,34,2.912563607775789,3.388235294117647,2360,0,163|2360|163,163|34|163,34|2360|34,34|0|34,"163|(0,34)|163",>5,eps=>5;rho30=0,34,163
3996,1998,99,78.90633191205411,78,21,2.262055710896462,2.057142857142857,3006,6,99|3006|99,99|21|99,21|3006|21,21|6|21,"99|(6,21)|99",>5,eps=>5;rho30=6,21+6i,99
4008,2004,104,77.35524719462818,77,27,3.02947104747943,2.012121212121212,2968,18,104|2968|104,104|27|104,27|2968|27,27|18|27,"104|(18,27)|104",>5,eps=>5;rho30=18,27+18i,104
4014,2007,108,77.32490348722033,77,31,3.48839973247228,2.009049773755656,2934,24,108|2934|108,108|31|108,31|2934|31,31|24|31,"108|(24,31)|108",>5,eps=>5;rho30=24,31+24i,108
4020,2010,133,104.3326754803395,104,29,2.8065771854419665,2.7076923076923074,2690,0,133|2690|133,133|29|133,29|2690|29,29|0|29,"133|(0,29)|133",>5,eps=>5;rho30=0,29,133
4026,2013,114,87.17649324630015,87,27,2.872869223720717,2.2598870056497176,2886,6,114|2886|114,114|27|114,27|2886|27,27|6|27,"114|(6,27)|114",>5,eps=>5;rho30=6,27+6i,114
4038,2019,99,77.44093395779466,77,22,2.4498790952094263,2.0029806259314458,3048,18,99|3048|99,99|22|99,22|3048|22,22|18|22,"99|(18,22)|99",>5,eps=>5;rho30=18,22+18i,99
4044,2022,100,77.64398732165753,77,23,2.5371166314660156,2.005970149253731,3044,24,100|3044|100,100|23|100,23|3044|23,23|24|23,"100|(24,23)|100",>5,eps=>5;rho30=24,23+24i,100
4050,2025,125,103.33344982075472,103,22,2.1314213056060227,2.6666666666666665,2800,0,125|2800|125,125|22|125,22|2800|22,22|0|22,"125|(0,22)|125",>5,eps=>5;rho30=0,22,125
4056,2028,109,84.64063040887878,84,25,2.647747703899322,2.1818181818181817,2966,6,109|2966|109,109|25|109,25|2966|25,25|6|25,"109|(6,25)|109",>5,eps=>5;rho30=6,25+6i,109
4068,2034,98,78.46203448175281,78,20,2.205715811011542,2.018018018018018,3088,18,98|3088|98,98|20|98,20|3088|20,20|18|20,"98|(18,20)|98",>5,eps=>5;rho30=18,20+18i,98
4074,2037,122,94.4016217308659,94,28,2.840493732270027,2.425263157894737,2854,24,122|2854|122,122|28|122,28|2854|28,28|24|28,"122|(24,28)|122",>5,eps=>5;rho30=24,28+24i,122
4080,2040,142,110.84176015252078,110,32,2.959519522995485,2.844444444444444,2660,0,142|2660|142,142|32|142,32|2660|32,32|0|32,"142|(0,32)|142",>5,eps=>5;rho30=0,32,142
4086,2043,108,78.36940699988668,78,30,3.3470874765872547,2.008888888888889,3006,6,108|3006|108,108|30|108,30|3006|30,30|6|30,"108|(6,30)|108",>5,eps=>5;rho30=6,30+6i,108
4098,2049,102,78.31144253565954,78,24,2.676862124364531,2.0029368575624082,3078,18,102|3078|102,102|24|102,24|3078|24,24|18|24,"102|(18,24)|102",>5,eps=>5;rho30=18,24+18i,102
4104,2052,104,82.88848167642904,82,22,2.318848505429466,2.1176470588235294,3064,24,104|3064|104,104|22|104,22|3064|22,22|24|22,"104|(24,22)|104",>5,eps=>5;rho30=24,22+24i,104
4110,2055,139,105.26801614721472,105,34,3.2877112259072905,2.6864197530864193,2720,0,139|2720|139,139|34|139,34|2720|34,34|0|34,"139|(0,34)|139",>5,eps=>5;rho30=0,34,139
4116,2058,122,94.14886587182254,94,28,2.8703531866472973,2.4,2896,6,122|2896|122,122|28|122,28|2896|28,28|6|28,"122|(6,28)|122",>5,eps=>5;rho30=6,28+6i,122
4128,2064,107,80.54893983616759,80,27,2.9472241619623154,2.048780487804878,3058,18,107|3058|107,107|27|107,27|3058|27,27|18|27,"107|(18,27)|107",>5,eps=>5;rho30=18,27+18i,107
4134,2067,113,87.55791086140657,87,26,2.718974124071836,2.224598930481283,3004,24,113|3004|113,113|26|113,26|3004|26,26|24|26,"113|(24,26)|113",>5,eps=>5;rho30=24,26+24i,113
4140,2070,147,110.07644202284602,110,37,3.519300502360866,2.7936507936507935,2670,0,147|2670|147,147|37|147,37|2670|37,37|0|37,"147|(0,37)|147",>5,eps=>5;rho30=0,37,147
4146,2073,100,79.00599761701524,79,21,2.3619201514650454,2.0029027576197387,3146,6,100|3146|100,100|21|100,21|3146|21,21|6|21,"100|(6,21)|100",>5,eps=>5;rho30=6,21+6i,100
4158,2079,138,105.41994844488511,105,33,3.1731482834554394,2.6666666666666665,2778,18,138|2778|138,138|33|138,33|2778|33,33|18|33,"138|(18,33)|138",>5,eps=>5;rho30=18,33+18i,138
4164,2082,104,79.38108104840506,79,25,2.763188253848678,2.0057971014492755,3124,24,104|3124|104,104|25|104,25|3124|25,25|24|25,"104|(24,25)|104",>5,eps=>5;rho30=24,25+24i,104
4170,2085,137,106.42227637221788,106,31,2.9640728877208904,2.686131386861314,2800,0,137|2800|137,137|31|137,31|2800|31,31|0|31,"137|(0,31)|137",>5,eps=>5;rho30=0,31,137
4176,2088,108,82.26293136616437,82,26,2.837637992153178,2.074074074074074,3096,6,108|3096|108,108|26|108,26|3096|26,26|6|26,"108|(6,26)|108",>5,eps=>5;rho30=6,26+6i,108
4188,2094,104,79.72728390457164,79,25,2.7184095777400583,2.005763688760807,3148,18,104|3148|104,104|25|104,25|3148|25,25|18|25,"104|(18,25)|104",>5,eps=>5;rho30=18,25+18i,104
4194,2097,102,79.92927413354286,79,23,2.4686736530691737,2.0086580086580086,3174,24,102|3174|102,102|23|102,23|3174|23,23|24|23,"102|(24,23)|102",>5,eps=>5;rho30=24,23+24i,102
4200,2100,165,127.47407244505679,127,38,3.323689962598702,3.1999999999999997,2550,0,165|2550|165,165|38|165,38|2550|38,38|0|38,"165|(0,38)|165",>5,eps=>5;rho30=0,38,165
4206,2103,105,79.87191693253116,79,26,2.8116567809336535,2.0028612303290414,3156,6,105|3156|105,105|26|105,26|3156|26,26|6|26,"105|(6,26)|105",>5,eps=>5;rho30=6,26+6i,105
4218,2109,116,87.05066169019199,87,29,3.102791573076691,2.1781512605042015,3058,18,116|3058|116,116|29|116,29|3058|29,29|18|29,"116|(18,29)|116",>5,eps=>5;rho30=18,29+18i,116
4224,2112,112,88.90802403191245,88,24,2.449010334222557,2.2222222222222223,3104,24,112|3104|112,112|24|112,24|3104|24,24|24|24,"112|(24,24)|112",>5,eps=>5;rho30=24,24+24i,112
4230,2115,137,109.1782960926777,109,28,2.6626591057379265,2.7259259259259254,2860,0,137|2860|137,137|28|137,28|2860|28,28|0|28,"137|(0,28)|137",>5,eps=>5;rho30=0,28,137
4236,2118,105,80.41849758853633,80,25,2.741135130968092,2.005698005698006,3186,6,105|3186|105,105|25|105,25|3186|25,25|6|25,"105|(6,25)|105",>5,eps=>5;rho30=6,25+6i,105
4248,2124,106,81.77262434694265,81,25,2.6791831631276883,2.0350877192982457,3188,18,106|3188|106,106|25|106,25|3188|25,25|18|25,"106|(18,25)|106",>5,eps=>5;rho30=18,25+18i,106
4254,2127,105,80.56286172918088,80,25,2.722594129960777,2.0028288543140027,3204,24,105|3204|105,105|25|105,25|3204|25,25|24|25,"105|(24,25)|105",>5,eps=>5;rho30=24,25+24i,105
4260,2130,139,108.93673058997122,108,31,2.880375049011005,2.7053140096618358,2870,0,139|2870|139,139|31|139,31|2870|31,31|0|31,"139|(0,31)|139",>5,eps=>5;rho30=0,31,139
4266,2133,105,81.66867477918977,81,24,2.581734945316007,2.0259740259740258,3216,6,105|3216|105,105|24|105,24|3216|24,24|6|24,"105|(6,24)|105",>5,eps=>5;rho30=6,24+6i,105
4278,2139,115,87.56012001483413,87,28,2.932439315262379,2.1674876847290645,3128,18,115|3128|115,115|28|115,28|3128|28,28|18|28,"115|(18,28)|115",>5,eps=>5;rho30=18,28+18i,115
4284,2142,131,103.52679588147097,103,28,2.7001191337532817,2.56,2974,24,131|2974|131,131|28|131,28|2974|28,28|24|28,"131|(24,28)|131",>5,eps=>5;rho30=24,28+24i,131
4290,2145,165,130.85492281594577,130,35,2.984922543232828,3.232323232323232,2640,0,165|2640|165,165|35|165,35|2640|35,35|0|35,"165|(0,35)|165",>5,eps=>5;rho30=0,35,165
4296,2148,108,81.51055789738393,81,27,2.9340389765641324,2.0112994350282487,3216,6,108|3216|108,108|27|108,27|3216|27,27|6|27,"108|(6,27)|108",>5,eps=>5;rho30=6,27+6i,108
4308,2154,100,81.45238119010129,81,19,2.0551156627978124,2.0056022408963585,3308,18,100|3308|100,100|19|100,19|3308|19,19|18|19,"100|(18,19)|100",>5,eps=>5;rho30=18,19+18i,100
4314,2157,106,81.42434227086125,81,25,2.723504017954438,2.00278940027894,3254,24,106|3254|106,106|25|106,25|3254|25,25|24|25,"106|(24,25)|106",>5,eps=>5;rho30=24,25+24i,106
4320,2160,140,108.52932147133978,108,32,3.0208736624363826,2.6666666666666665,2920,0,140|2920|140,140|32|140,32|2920|32,32|0|32,"140|(0,32)|140",>5,eps=>5;rho30=0,32,140
4326,2163,124,98.74773938322998,98,26,2.541187332357709,2.4237623762376237,3086,6,124|3086|124,124|26|124,26|3086|26,26|6|26,"124|(6,26)|124",>5,eps=>5;rho30=6,26+6i,124
4338,2169,109,81.99665923056911,81,28,2.982080877519742,2.00836820083682,3248,18,109|3248|109,109|28|109,28|3248|28,28|18|28,"109|(18,28)|109",>5,eps=>5;rho30=18,28+18i,109
4344,2172,112,82.19761709980126,82,30,3.287164033387113,2.011173184357542,3224,24,112|3224|112,112|30|112,30|3224|30,30|24|30,"112|(24,30)|112",>5,eps=>5;rho30=24,30+24i,112
4350,2175,143,113.1433636990385,113,30,2.8068960852278493,2.765432098765432,2920,0,143|2920|143,143|30|143,30|2920|30,30|0|30,"143|(0,30)|143",>5,eps=>5;rho30=0,30,143
4356,2178,118,91.01422932740799,91,27,2.8286562758115346,2.2222222222222223,3176,6,118|3176|118,118|27|118,27|3176|27,27|6|27,"118|(6,27)|118",>5,eps=>5;rho30=6,27+6i,118
4368,2184,136,107.45614324105543,107,29,2.7535757530562703,2.6181818181818177,3008,18,136|3008|136,136|29|136,29|3008|29,29|18|29,"136|(18,29)|136",>5,eps=>5;rho30=18,29+18i,136
4374,2187,102,82.1703919854211,82,20,2.1875422511343205,2.0,3354,24,102|3354|102,102|20|102,20|3354|20,20|24|20,"102|(24,20)|102",>5,eps=>5;rho30=24,20+24i,102
4380,2190,140,111.21965938393393,111,29,2.729010138862062,2.704225352112676,2980,0,140|2980|140,140|29|140,29|2980|29,29|0|29,"140|(0,29)|140",>5,eps=>5;rho30=0,29,140
4386,2193,117,89.97369451067316,89,28,2.849239159013868,2.1853658536585368,3216,6,117|3216|117,117|28|117,28|3216|28,28|6|28,"117|(6,28)|117",>5,eps=>5;rho30=6,28+6i,117
4398,2199,106,82.62638559475356,82,24,2.5713813962804646,2.002735978112175,3338,18,106|3338|106,106|24|106,24|3338|24,24|18|24,"106|(18,24)|106",>5,eps=>5;rho30=18,24+18i,106
4404,2202,113,82.82552737837932,82,31,3.3155652825135005,2.0054794520547947,3274,24,113|3274|113,113|31|113,31|3274|31,31|24|31,"113|(24,31)|113",>5,eps=>5;rho30=24,31+24i,113
4410,2205,171,132.29587959849627,132,39,3.364992053449935,3.1999999999999997,2700,0,171|2700|171,171|39|171,39|2700|39,39|0|39,"171|(0,39)|171",>5,eps=>5;rho30=0,39,171
4416,2208,111,86.71205498212338,86,25,2.608260904575205,2.0952380952380953,3306,6,111|3306|111,111|25|111,25|3306|25,25|6|25,"111|(6,25)|111",>5,eps=>5;rho30=6,25+6i,111
4428,2214,108,85.06858888867038,85,23,2.486257842022449,2.051282051282051,3348,18,108|3348|108,108|23|108,23|3348|23,23|18|23,"108|(18,23)|108",>5,eps=>5;rho30=18,23+18i,108
4434,2217,105,83.14013329601225,83,22,2.3974091093657974,2.0027137042062417,3384,24,105|3384|105,105|22|105,22|3384|22,22|24|22,"105|(24,22)|105",>5,eps=>5;rho30=24,22+24i,105
4440,2220,138,113.98362121712995,113,25,2.2495015640851554,2.7428571428571424,3060,0,138|3060|138,138|25|138,25|3060|25,25|0|25,"138|(0,25)|138",>5,eps=>5;rho30=0,25,138
4446,2223,125,96.10107257032664,96,29,2.947932988284134,2.3101604278074865,3196,6,125|3196|125,125|29|125,29|3196|29,29|6|29,"125|(6,29)|125",>5,eps=>5;rho30=6,29+6i,125
4458,2229,105,83.48216710559748,83,22,2.3550583578497695,2.002699055330634,3408,18,105|3408|105,105|22|105,22|3408|22,22|18|22,"105|(18,22)|105",>5,eps=>5;rho30=18,22+18i,105
4464,2232,109,86.33290821194187,86,23,2.439538171148342,2.0689655172413794,3374,24,109|3374|109,109|23|109,23|3374|23,23|24|23,"109|(24,23)|109",>5,eps=>5;rho30=24,23+24i,109
4470,2235,147,112.14521620241656,112,35,3.291334460575786,2.6848072562358274,3000,0,147|3000|147,147|35|147,35|3000|35,35|0|35,"147|(0,35)|147",>5,eps=>5;rho30=0,35,147
4476,2238,108,83.85145688791795,83,25,2.6371548300972454,2.0053908355795147,3396,6,108|3396|108,108|25|108,25|3396|25,25|6|25,"108|(6,25)|108",>5,eps=>5;rho30=6,25+6i,108
4488,2244,127,99.3148004951166,99,28,2.77805391607113,2.3703703703703702,3218,18,127|3218|127,127|28|127,28|3218|28,28|18|28,"127|(18,28)|127",>5,eps=>5;rho30=18,28+18i,127
4494,2247,132,101.61733625319906,101,31,3.013990950640073,2.4228571428571426,3174,24,132|3174|132,132|31|132,31|3174|31,31|24|31,"132|(24,31)|132",>5,eps=>5;rho30=24,31+24i,132
4500,2250,138,111.9567792509373,111,27,2.461328009976425,2.6666666666666665,3120,0,138|3120|138,138|27|138,27|3120|27,27|0|27,"138|(0,27)|138",>5,eps=>5;rho30=0,27,138
4506,2253,101,84.1651311025175,84,17,1.8350319766246892,2.0026702269692924,3496,6,101|3496|101,101|17|101,17|3496|17,17|6|17,"101|(6,17)|101",>5,eps=>5;rho30=6,17+6i,101
4518,2259,101,84.56174253162102,84,17,1.787593704671751,2.0080321285140563,3508,18,101|3508|101,101|17|101,17|3508|17,17|18|17,"101|(18,17)|101",>5,eps=>5;rho30=18,17+18i,101
4524,2262,126,95.37960024034516,95,31,3.1353289124620143,2.2626262626262625,3264,24,126|3264|126,126|31|126,31|3264|31,31|24|31,"126|(24,31)|126",>5,eps=>5;rho30=24,31+24i,126
4530,2265,149,113.28052258853992,113,36,3.3560426737158098,2.684563758389262,3040,0,149|3040|149,149|36|149,36|3040|36,36|0|36,"149|(0,36)|149",>5,eps=>5;rho30=0,36,149
4536,2268,131,101.37504268081199,101,30,2.9423356126258535,2.4,3226,6,131|3226|131,131|30|131,30|3226|30,30|6|30,"131|(6,30)|131",>5,eps=>5;rho30=6,30+6i,131
4548,2274,111,84.87409492509265,84,27,2.83585333701945,2.0053050397877983,3438,18,111|3438|111,111|27|111,27|3438|27,27|18|27,"111|(18,27)|111",>5,eps=>5;rho30=18,27+18i,111
4554,2277,131,98.63299053170417,98,33,3.259053383843511,2.3280423280423284,3244,24,131|3244|131,131|33|131,33|3244|33,33|24|33,"131|(24,33)|131",>5,eps=>5;rho30=24,33+24i,131
4560,2280,147,119.7456398637983,119,28,2.490612341826914,2.8235294117647056,3090,0,147|3090|147,147|28|147,28|3090|28,28|0|28,"147|(0,28)|147",>5,eps=>5;rho30=0,28,147
4566,2283,111,85.0167927254213,85,26,2.8179961748416376,2.002635046113307,3456,6,111|3456|111,111|26|111,26|3456|26,26|6|26,"111|(6,26)|111",>5,eps=>5;rho30=6,26+6i,111
4578,2289,129,103.044187136775,103,26,2.5569538257863527,2.422429906542056,3288,18,129|3288|129,129|26|129,26|3288|26,26|18|26,"129|(18,26)|129",>5,eps=>5;rho30=18,26+18i,129
4584,2292,109,85.61067759889585,85,24,2.5278638138802285,2.0105820105820107,3494,24,109|3494|109,109|24|109,24|3494|24,24|24|24,"109|(24,24)|109",>5,eps=>5;rho30=24,24+24i,109
4590,2295,158,121.23748403796792,121,37,3.3387720445071407,2.844444444444444,3010,0,158|3010|158,158|37|158,37|3010|37,37|0|37,"158|(0,37)|158",>5,eps=>5;rho30=0,37,158
4596,2298,110,85.55405808814646,85,25,2.642934915081006,2.005249343832021,3496,6,110|3496|110,110|25|110,25|3496|25,25|6|25,"110|(6,25)|110",>5,eps=>5;rho30=6,25+6i,110
4608,2304,117,85.50000520369737,85,32,3.406649177310891,2.0,3438,18,117|3438|117,117|32|117,32|3438|32,32|18|32,"117|(18,32)|117",>5,eps=>5;rho30=18,32+18i,117
4614,2307,114,85.69651127468298,85,29,3.057443213236043,2.002607561929596,3474,24,114|3474|114,114|29|114,29|3474|29,29|24|29,"114|(24,29)|114",>5,eps=>5;rho30=24,29+24i,114
4620,2310,190,152.3019150914594,152,38,3.0546862224414455,3.5555555555555554,2720,0,190|2720|190,190|38|190,38|2720|38,38|0|38,"190|(0,38)|190",>5,eps=>5;rho30=0,38,190
4626,2313,110,86.09099809198652,86,24,2.576811056463845,2.007843137254902,3526,6,110|3526|110,110|24|110,24|3526|24,24|6|24,"110|(6,24)|110",>5,eps=>5;rho30=6,24+6i,110
4638,2319,107,86.03584023595397,86,21,2.260152578470289,2.0025940337224384,3568,18,107|3568|107,107|21|107,21|3568|21,21|18|21,"107|(18,21)|107",>5,eps=>5;rho30=18,21+18i,107
4644,2322,113,88.10699227555305,88,25,2.651991855170314,2.048780487804878,3514,24,113|3514|113,113|25|113,25|3514|25,25|24|25,"113|(24,25)|113",>5,eps=>5;rho30=24,25+24i,113
4650,2325,151,118.75034030177602,118,33,2.959427498286154,2.7586206896551726,3140,0,151|3140|151,151|33|151,33|3140|33,33|0|33,"151|(0,33)|151",>5,eps=>5;rho30=0,33,151
4656,2328,114,87.08590969702692,87,27,2.8840697461357565,2.0210526315789474,3516,6,114|3516|114,114|27|114,27|3516|27,27|6|27,"114|(6,27)|114",>5,eps=>5;rho30=6,27+6i,114
4668,2334,113,86.5713575121965,86,27,2.840453880974867,2.005167958656331,3538,18,113|3538|113,113|27|113,27|3538|27,27|18|27,"113|(18,27)|113",>5,eps=>5;rho30=18,27+18i,113
4674,2337,122,93.86382417668244,93,29,2.9041292911852916,2.171945701357466,3454,24,122|3454|122,122|29|122,29|3454|29,29|24|29,"122|(24,29)|122",>5,eps=>5;rho30=24,29+24i,122
4680,2340,165,125.84380944309999,125,40,3.4904747859859295,2.9090909090909087,3030,0,165|3030|165,165|40|165,40|3030|40,40|0|40,"165|(0,40)|165",>5,eps=>5;rho30=0,40,165
4686,2343,127,97.61931517988344,97,30,2.9736786583945043,2.2544283413848634,3416,6,127|3416|127,127|30|127,30|3416|30,30|6|30,"127|(6,30)|127",>5,eps=>5;rho30=6,30+6i,127
4698,2349,114,89.98529200927189,89,25,2.531579352968265,2.074074074074074,3558,18,114|3558|114,114|25|114,25|3558|25,25|18|25,"114|(18,25)|114",>5,eps=>5;rho30=18,25+18i,114
4704,2352,131,104.2273510346623,104,27,2.6224094038934305,2.4,3394,24,131|3394|131,131|27|131,27|3394|27,27|24|27,"131|(24,27)|131",>5,eps=>5;rho30=24,27+24i,131
4710,2355,148,116.66880841647739,116,32,2.9006780667927456,2.6838709677419352,3230,0,148|3230|148,148|32|148,32|3230|32,32|0|32,"148|(0,32)|148",>5,eps=>5;rho30=0,32,148
4716,2358,112,87.69986410718246,87,25,2.594831981994929,2.0155038759689923,3596,6,112|3596|112,112|25|112,25|3596|25,25|6|25,"112|(6,25)|112",>5,eps=>5;rho30=6,25+6i,112
4728,2364,113,87.6414378918422,87,26,2.7087559435248783,2.01025641025641,3598,18,113|3598|113,113|26|113,26|3598|26,26|18|26,"113|(18,26)|113",>5,eps=>5;rho30=18,26+18i,113
4734,2367,119,87.6131759460639,87,32,3.3532247348535282,2.007662835249042,3544,24,119|3544|119,119|32|119,32|3544|32,32|24|32,"119|(24,32)|119",>5,eps=>5;rho30=24,32+24i,119
4740,2370,154,117.99710328936378,117,37,3.3143759698179536,2.701298701298701,3200,0,154|3200|154,154|37|154,37|3200|37,37|0|37,"154|(0,37)|154",>5,eps=>5;rho30=0,37,154
4746,2373,139,105.8826011750039,105,34,3.2184288844932856,2.4216216216216213,3356,6,139|3356|139,139|34|139,34|3356|34,34|6|34,"139|(6,34)|139",>5,eps=>5;rho30=6,34+6i,139
4758,2379,122,97.20167322484534,97,25,2.51527519583373,2.2187981510015407,3538,18,122|3538|122,122|25|122,25|3538|25,25|18|25,"122|(18,25)|122",>5,eps=>5;rho30=18,25+18i,122
4764,2382,114,87.92291601067168,87,27,2.7810447945934587,2.0050632911392405,3624,24,114|3624|114,114|27|114,27|3624|27,27|24|27,"114|(24,27)|114",>5,eps=>5;rho30=24,27+24i,114
4770,2385,147,119.34203574741336,119,28,2.531765573261545,2.7189542483660127,3300,0,147|3300|147,147|28|147,28|3300|28,28|0|28,"147|(0,28)|147",>5,eps=>5;rho30=0,28,147
4776,2388,116,88.3156237760982,88,28,2.9458862422727705,2.010152284263959,3616,6,116|3616|116,116|28|116,28|3616|28,28|6|28,"116|(6,28)|116",>5,eps=>5;rho30=6,28+6i,116
