eps_bucket,rho_mod,native_cluster,count,min_N,max_N,mean_r,mean_h,mean_z,mean_boost
4,130,eps=4;rho210=130,1,340,340,13.0,9.395432377803909,1.175966071408065,1.422222222222222
4,132,eps=4;rho210=132,1,552,552,23.0,19.154723210824674,0.878596899030399,2.0952380952380953
4,138,eps=4;rho210=138,1,558,558,23.0,19.054819025844207,0.9037837237501131,2.0689655172413794
4,140,eps=4;rho210=140,1,560,560,18.0,14.771824753787165,0.839924074765055,1.5999999999999999
4,142,eps=4;rho210=142,1,982,982,17.0,13.68554790022288,0.8959435607315742,1.0020449897750512
4,144,eps=4;rho210=144,1,144,144,11.0,7.697731182351797,1.1902304404802668,2.0
4,150,eps=4;rho210=150,1,360,360,22.0,18.292192654048094,0.8669304895770229,2.6666666666666665
4,156,eps=4;rho210=156,1,366,366,18.0,14.104870675691982,1.0371398637178244,2.0338983050847457
4,162,eps=4;rho210=162,1,372,372,18.0,14.50325523256167,0.9181871039000636,2.0689655172413794
4,164,eps=4;rho210=164,1,1424,1424,22.0,18.03449601626872,0.9337839079451062,1.0114942528735633
4,170,eps=4;rho210=170,1,590,590,16.0,12.981839852435082,0.8376723041620379,1.3567251461988303
4,176,eps=4;rho210=176,1,1016,1016,18.0,14.10383150553848,1.0374547769434208,1.008
4,178,eps=4;rho210=178,1,598,598,15.0,11.037071691269533,1.1928594736203957,1.1428571428571428
4,186,eps=4;rho210=186,1,186,186,13.0,9.302932974672522,1.212124914873216,2.0689655172413794
4,190,eps=4;rho210=190,1,820,820,20.0,16.445360174033983,0.8765443760374166,1.3675213675213673
4,202,eps=4;rho210=202,1,412,412,11.0,7.576799450347698,1.243625009410591,1.00990099009901
4,204,eps=4;rho210=204,1,204,204,14.0,10.15834651672836,1.205331974219265,2.1333333333333333
4,208,eps=4;rho210=208,1,1258,1258,21.0,17.886647271773402,0.73614582887057,1.097142857142857
5,12,eps=5;rho210=12,1,642,642,25.0,20.47624166554625,0.9997105447183885,2.019047619047619
5,16,eps=5;rho210=16,1,646,646,16.0,11.503217705353519,1.3258432830398028,1.1294117647058823
5,24,eps=5;rho210=24,1,444,444,21.0,16.226800769872977,1.1849311318644498,2.057142857142857
5,40,eps=5;rho210=40,1,460,460,16.0,11.283806665807582,1.4039892479996163,1.3968253968253967
5,46,eps=5;rho210=46,1,466,466,13.0,8.184340048835027,1.6833095204498663,1.0043290043290043
5,50,eps=5;rho210=50,1,1520,1520,31.0,26.39169465528727,0.8970313238158141,1.4117647058823528
5,56,eps=5;rho210=56,1,896,896,20.0,15.359778385112477,1.1839851298627189,1.2
5,70,eps=5;rho210=70,1,280,280,14.0,9.314788657081069,1.5351212490804005,1.5999999999999999
5,74,eps=5;rho210=74,1,2804,2804,34.0,29.41299888083971,0.8457834696999442,1.0014306151645207
5,84,eps=5;rho210=84,1,294,294,19.0,14.419993142746968,1.2061007882773256,2.4
5,90,eps=5;rho210=90,1,300,300,21.0,16.233586480335056,1.1829992743996447,2.6666666666666665
5,92,eps=5;rho210=92,1,3032,3032,36.0,31.225448951095075,0.8544333583017856,1.0026525198938991
5,94,eps=5;rho210=94,1,4294,4294,48.0,43.281457777246224,0.7172274548073306,1.0683624801271858
5,100,eps=5;rho210=100,1,520,520,17.0,12.767006046820514,1.1846856176283738,1.4545454545454544
5,110,eps=5;rho210=110,1,1370,1370,28.0,23.28797917067125,0.9764304165823184,1.3432098765432097
5,120,eps=5;rho210=120,1,330,330,24.0,19.194219995040168,1.0969293379228395,2.962962962962963
5,122,eps=5;rho210=122,1,3272,3272,38.0,33.059292222441094,0.8592952126531351,1.0024570024570025
5,132,eps=5;rho210=132,1,972,972,32.0,27.117591701339848,0.9375804356211183,2.0
5,134,eps=5;rho210=134,1,1394,1394,24.0,19.207384806621622,1.0935494879833587,1.094017094017094
5,136,eps=5;rho210=136,1,1186,1186,20.0,15.653313477309343,1.0986394237645298,1.0016920473773265
5,140,eps=5;rho210=140,1,980,980,26.0,21.820595853416815,0.8947074764017183,1.5999999999999999
