N,n,r,h,h_floor,eps_h,z_h,rho30,boost_G,boost_primes,family,z_native_i,x,y,z
3574,1787,50,35.268631608812925,35,15,2.4805545683715886,4,1.0005602240896359,1787,shell_other,15+4i,1.5626463776666895,17.73549462328913,8.008023945385482
3576,1788,96,71.00735285535066,71,25,2.9659279483333187,6,2.0136054421768708,"3,149",cone_3,25+6i,-3.5988573323856645,7.389957258525711,8.493669474082933
3578,1789,47,35.298429252638535,35,12,1.9695475607431299,8,1.0005595970900951,1789,shell_other,12+8i,-0.24371899661771343,18.31883135823837,7.498592474737598
3580,1790,62,47.32398022429618,47,15,2.13337723357036,10,1.3408662900188324,"5,179",ring_5,15+10i,3.682971527506451,4.013211036942535,7.129349537568557
3582,1791,80,70.97542904940896,70,10,1.0712048995557135,12,2.010152284263959,"3,199",cone_3,10+12i,-12.278000433312076,4.561234305637309,6.601308395437379
3584,1792,55,42.388055048919455,42,13,1.9371369341633065,14,1.2,7,shell_other,13+14i,-2.350788836839102,16.49967559237079,7.652389872308876
3586,1793,54,39.508628275758824,39,15,2.3054914775958677,16,1.1180124223602483,"11,163",shell_other,15+16i,-2.3178372884493825,15.507328475456633,7.945968502930874
3588,1794,108,80.80723480872679,80,28,3.02501999594667,18,2.2857142857142856,"3,13,23",cone_3,28+18i,-13.028988561661851,-5.106859118910566,8.55748150887045
3590,1795,60,47.28950116333011,47,13,1.848333048322586,20,1.3370681605975723,"5,359",ring_5,13+20i,3.681474453717184,-4.015804044808219,6.919496428667114
3592,1796,45,35.462100924412894,35,10,1.6016605986991284,22,1.0022371364653244,449,shell_other,10+22i,-0.24241829073963472,13.69354403153344,7.137755330565927
3594,1797,88,70.91424872412891,70,18,2.0289312287428065,24,2.003350083752094,"3,599",cone_3,18+24i,-3.60823529072923,-7.361094870519411,7.56374681882877
3596,1798,47,37.99065412220351,37,10,1.4616886496961203,26,1.0727969348659003,"29,31",shell_other,10+26i,1.5675264179214456,14.259085542931068,7.064450503853713
3598,1799,58,42.679838779110455,42,16,2.345049155043801,28,1.204705882352941,"7,257",shell_other,16+28i,2.1848152288085827,15.027257588035486,8.070320301674043
3600,1800,125,94.51328673544015,94,31,3.1359142097617263,0,2.6666666666666665,"3,5",mobius_3x5,31,19.56718697295719,0.0,4.231210793196404
3602,1801,48,35.47707229419545,35,13,2.102480550505258,2,1.000555864369094,1801,shell_other,13+2i,2.109502269386788,16.939210922054453,7.6409418621657395
3604,1802,49,38.57896058326149,38,11,1.6777829525921741,4,1.0875816993464051,"17,53",shell_other,11+4i,1.5662493650052776,17.73949614611814,7.297361854118336
3606,1803,90,71.09272448068224,71,19,2.24241698274303,6,2.003338898163606,"3,601",cone_3,19+6i,-3.607398935974771,7.36366890577844,7.7819289600234764
3608,1804,50,40.45811226848294,40,10,1.5001389757984602,8,1.1396011396011396,"11,41",shell_other,10+8i,-0.24636123004449617,18.34397053003391,7.169337371696695
3610,1805,66,50.14145935037593,50,16,2.239570482368585,10,1.4117647058823528,"5,19",ring_5,16+10i,3.678490492948789,4.020972416466878,7.220751829076953
3612,1806,112,87.35607997139299,87,25,2.6367151963776223,12,2.4585365853658536,"3,7,43",cone_3,25+12i,-13.504728087365729,5.452504116587535,8.1785695097816
3614,1807,52,39.061170903813974,39,13,2.07024787563887,14,1.0988719309887194,"13,139",shell_other,13+14i,-2.2844778653045097,16.485580760260397,7.704217261320759
3616,1808,48,35.88185116747994,35,13,2.023013877061406,16,1.009009009009009,113,shell_other,13+16i,-2.2489746616226998,15.521965678642479,7.574751031262309
3618,1809,95,72.24734530797545,72,23,2.676832083006755,18,2.0307692307692307,"3,67",cone_3,23+18i,-12.340843964074434,-4.606892803346171,8.22102484483767
3620,1810,59,47.72005727265511,47,12,1.632888071484824,20,1.3407821229050279,"5,181",ring_5,12+20i,3.6770035850472658,-4.023547816498485,6.769637436549617
3622,1811,48,35.62575554165242,35,13,2.0731782773548355,22,1.0005527915975678,1811,shell_other,13+22i,-0.2394050540778233,13.722213063320739,7.619438791965077
3624,1812,94,71.72000244046573,71,23,2.6308433604019648,24,2.0134228187919465,"3,151",cone_3,23+24i,-3.595638021676069,-7.399865278097691,8.17737069584706
3626,1813,58,43.984752202694395,43,15,2.1132442984416135,26,1.2342857142857142,"7,37",shell_other,15+26i,1.5896066362412808,14.234562976134898,7.877158005648805
3628,1814,47,35.69004598141725,35,12,1.893159850551771,28,1.0011049723756906,907,shell_other,12+28i,2.087349070986909,15.070652317344505,7.442263168211769
3630,1815,136,105.67558431017535,105,31,2.9498851827800876,0,2.962962962962963,"3,5,11",mobius_3x5,31,19.550557876728785,0.0,4.227213776277809
3632,1816,40,35.83894413870871,35,5,0.6950658367618832,2,1.0044444444444445,227,shell_other,5+2i,2.0850602469536286,16.928328632540257,6.248810771758391
3634,1817,50,37.880639617833026,37,13,1.9691148532886498,4,1.0612244897959182,"23,79",shell_other,13+4i,1.5403775051235107,17.710762534751538,7.576161402685377
3636,1818,95,72.14155513240716,72,23,2.6912493046433816,6,2.0202020202020203,"3,101",cone_3,23+6i,-3.5877349336288242,7.424188482073537,8.242434214094661
3638,1819,45,38.46950094926001,38,7,1.0529023486956288,8,1.0768253968253967,"17,107",shell_other,7+8i,-0.24084989221616532,18.29153365330483,6.675950609976429
3640,1820,83,62.38214078182265,62,21,2.610438299431536,10,1.7454545454545451,"5,7,13",ring_5,21+10i,3.6740398621036947,4.028681135216314,7.510562743421005
3642,1821,92,71.62742674427635,71,21,2.4071669585964193,12,2.003305785123967,"3,607",cone_3,21+12i,-12.270436725663007,4.55573895036086,7.960674893889376
3644,1822,49,35.80881018737861,35,14,2.2043930041636073,14,1.001100110011001,911,shell_other,14+14i,-2.2201680668106567,16.47191129061085,7.759692817790436
3646,1823,52,35.80395409916497,35,17,2.7067210664567294,16,1.00054914881933,1823,shell_other,17+16i,-2.218112412964923,15.52852565210258,8.262283985740607
3648,1824,103,75.80995384407939,75,28,3.1228191125197218,18,2.1176470588235294,"3,19",cone_3,28+18i,-12.583313209066377,-4.783057021566169,8.678646249741773
3650,1825,58,48.42454294470907,48,10,1.3760263413421905,20,1.352112676056338,"5,73",ring_5,10+20i,3.6725630263003235,-4.031239089862184,6.588619112954134
3652,1826,47,40.301282655244066,40,7,1.0551937706533305,22,1.1248285322359397,"11,83",shell_other,7+22i,-0.24133851562096112,13.703817405541102,6.728184671674883
3654,1827,115,89.21088693514226,89,26,2.7304075592329764,24,2.4888888888888885,"3,7,29",cone_3,26+24i,-3.0982206239879115,-8.930758614067091,8.288550087039878
3656,1828,49,35.937304838419,35,14,2.179014098765226,26,1.0021978021978022,457,shell_other,14+26i,1.5114380373185516,14.321378000365145,7.739963810675652
3658,1829,47,37.76139824217859,37,10,1.5034265418220756,28,1.0526315789473686,"31,59",shell_other,10+28i,2.079114279764522,15.074318682614239,7.1118797101023565
3660,1830,125,97.32382384412271,97,28,2.8054110559566916,0,2.711864406779661,"3,5,61",mobius_3x5,28,19.561114411861702,0.0,4.22003121005306
3662,1831,46,35.92261994487727,35,11,1.6813713229940488,2,1.0005467468562055,1831,shell_other,11+2i,2.0577526383113462,16.91617050184553,7.243101894702587
3664,1832,46,36.076046772738714,36,10,1.6522480122659537,4,1.0044052863436124,229,shell_other,10+4i,1.5069071157307368,17.67358990141572,7.218324784024542
3666,1833,102,80.14068757050805,80,22,2.441799302241895,6,2.23030303030303,"3,13,47",cone_3,22+6i,-3.3666699558875703,8.104556524713807,8.004561227150186
3668,1834,56,43.47135947301841,43,13,1.9002132304109305,8,1.2093023255813953,"7,131",shell_other,13+8i,-0.2430235533322187,18.312214657362933,7.657820224750882
3670,1835,58,48.08109413943806,48,10,1.4304628962943524,10,1.336986301369863,"5,367",ring_5,10+10i,3.669619354332482,4.036337679271308,6.63714553659843
3672,1836,95,76.75117986129497,76,19,2.0830143439173825,12,2.1333333333333333,"3,17",cone_3,19+12i,-12.630736487506976,4.8175120501707065,7.648080300171179
3674,1837,54,40.233409601348214,40,14,2.1703659712888195,14,1.1178451178451179,"11,167",shell_other,14+14i,-2.2349531457965073,16.475053956164103,7.845516811642622
3676,1838,50,36.04602000331488,36,14,2.324178269846191,16,1.0010905125408942,919,shell_other,14+16i,-2.190436599686551,15.534408327814452,7.891789897577908
3678,1839,97,72.16105227077367,72,25,2.9240296006083626,18,2.0032733224222588,"3,613",cone_3,25+18i,-12.276899025343091,-4.560434085907153,8.491395826522167
3680,1840,64,50.33653948437171,50,14,1.9258347918769376,20,1.3968253968253967,"5,23",ring_5,14+20i,3.668152497571859,-4.038878349708126,7.012508242565996
3682,1841,60,43.427192367593655,43,17,2.514868105936394,22,1.2045977011494253,"7,263",shell_other,17+22i,-0.2413976983258164,13.703254319717722,8.273663037556762
3684,1842,98,72.36852178842666,72,26,3.0129977166196316,24,2.0065573770491802,"3,307",cone_3,26+24i,-3.5985987440416873,-7.390753111614882,8.582660462770981
3686,1843,50,38.60536241961465,38,12,1.8339044298318474,26,1.069969040247678,"19,97",shell_other,12+26i,1.5091732444963395,14.32389330761699,7.469291428380446
3688,1844,46,36.17427027507766,36,10,1.633672220941293,28,1.0021786492374727,461,shell_other,10+28i,2.035675144907042,15.093659031517774,7.20688684901911
3690,1845,124,98.76358984227741,98,26,2.5393884714557085,0,2.7350427350427347,"3,5,41",mobius_3x5,26,19.55821179849071,0.0,4.214485808122689
3692,1846,50,39.98050594911258,39,11,1.5846072874110069,2,1.1067193675889329,"13,71",shell_other,11+2i,2.0675755516846652,16.920543944652636,7.256445756419534
3694,1847,47,36.159634677460495,36,11,1.802735043919602,4,1.0005420054200542,1847,shell_other,11+4i,1.4867941262885986,17.65125216363065,7.376720501108142
3696,1848,125,96.41292970637974,96,29,2.911400884237857,6,2.6666666666666665,"3,7,11",cone_3,29+6i,-2.909153236592878,9.512648199669513,8.48564547135013
3698,1849,42,37.05183562988375,37,5,0.8129039865719284,8,1.024390243902439,43,shell_other,5+8i,-0.2327812732502801,18.214765871821143,6.410573396484164
3700,1850,66,49.62438563603142,49,17,2.324609620609832,10,1.3714285714285712,"5,37",ring_5,17+10i,3.665228691216864,4.0439425308664765,7.319225777681773
3702,1851,97,72.51621115811668,72,25,2.8751537442995825,12,2.0032520325203254,"3,617",cone_3,25+12i,-12.281172543482008,4.563538978579282,8.451683676363528
3704,1852,48,36.292595946232936,36,12,1.9433525317091132,14,1.002169197396963,463,shell_other,12+14i,-2.1646398710699017,16.46010840824846,7.522659796541769
3706,1853,56,39.00524978728582,39,17,2.721154834872005,16,1.0766355140186914,"17,109",shell_other,17+16i,-2.1895951565963094,15.534587182064556,8.370452413274524
3708,1854,100,73.20494898118437,73,27,3.1317303933897214,18,2.01980198019802,"3,103",cone_3,27+18i,-12.32746840736078,-4.597174892557953,8.710541969440232
3710,1855,78,59.1509867124655,59,19,2.4507986012267766,20,1.6313725490196076,"5,7,53",ring_5,19+20i,3.663771721195132,-4.046466076969215,7.417670254599569
3712,1856,49,37.61665842860926,37,12,1.8560072177780225,22,1.037037037037037,29,shell_other,12+22i,-0.23185756769305294,13.794022599498726,7.470784324960286
3714,1857,93,72.69361465002365,72,21,2.3816859309558094,24,2.0032414910858996,"3,619",cone_3,21+24i,-3.5999933314142325,-7.386461013017247,7.962775461995346
3716,1858,43,36.34194104846488,36,7,1.104443685112168,26,1.0010787486515642,929,shell_other,7+26i,1.4728040657546775,14.36428537268154,6.6872952852704906
3718,1859,56,44.021289215037456,44,12,1.8054218774680264,28,1.2121212121212122,"11,13",shell_other,12+28i,2.0796728094367403,15.07407000918257,7.585392864582118
3720,1860,128,100.22716167475276,100,28,2.7741347344349134,0,2.7586206896551726,"3,5,31",mobius_3x5,28,19.555396887160533,0.0,4.208969859471092
3722,1861,50,36.36667896720491,36,14,2.2607359478955584,2,1.0005379236148466,1861,shell_other,14+2i,2.0053218761916876,16.89282682255727,7.845357672822798
3724,1862,62,46.20101029416577,46,16,2.3243609998172556,4,1.2705882352941176,"7,19",shell_other,16+4i,1.5335627710202682,17.703194005771245,8.161106002184116
3726,1863,98,76.21781386589845,76,22,2.495015344700231,6,2.0952380952380953,"3,23",cone_3,22+6i,-3.5031087169691038,7.684641195900584,8.080649766306015
3728,1864,48,36.548998699402794,36,12,1.8941122910485788,8,1.0043290043290043,233,shell_other,12+8i,-0.22899032842463352,18.178697441124093,7.484533355848067
3730,1865,61,48.67248576917717,48,13,1.7669886062944546,10,1.3369272237196763,"5,373",ring_5,13+10i,3.660867596608953,4.051496168303994,6.912387587688173
3732,1866,101,73.0777488772057,73,28,3.2663133679924563,12,2.0064724919093853,"3,311",cone_3,28+12i,-12.295353522779482,4.573842063127661,8.854214748822304
3734,1867,48,36.455314882719044,36,12,1.9120606553918984,14,1.0005361930294907,1867,shell_other,12+14i,-2.1358079969502684,16.453980004219087,7.501216312536309
3736,1868,46,36.52893610331545,36,10,1.5670406221429973,16,1.0021505376344086,467,shell_other,10+16i,-2.1344920248676917,15.546299714282041,7.1584546582290995
3738,1869,116,88.5226975955988,88,28,2.9204298144811953,18,2.4275862068965517,"3,7,89",cone_3,28+18i,-13.448109371937417,-5.411368211947829,8.510594512831974
3740,1870,77,57.64753714725781,57,20,2.54885930591631,20,1.5802469135802468,"5,11,17",ring_5,20+20i,3.659420421789129,-4.054002748619356,7.502562809714936
3742,1871,44,36.514373222579344,36,8,1.2387858753446965,22,1.0005350454788657,1871,shell_other,8+22i,-0.22743177484299698,13.836131205673052,6.830956067743159
3744,1872,107,79.65733075285439,79,28,3.063571595813418,24,2.1818181818181817,"3,13",cone_3,28+24i,-3.4113654612032684,-7.966997903817962,8.65599598166349
3746,1873,46,36.54389273815141,36,10,1.5642457585697462,26,1.0005344735435595,1873,shell_other,10+26i,1.4532946002228206,14.385952829258848,7.157920803097303
3748,1874,47,36.578210604341855,36,11,1.7231816634755568,28,1.0010695187165775,937,shell_other,11+28i,1.9825491450170647,15.11731225060449,7.31810763198742
3750,1875,123,97.47703894464765,97,26,2.5851151551821383,0,2.6666666666666665,"3,5",mobius_3x5,26,19.559562338122188,0.0,4.202748999613503
3752,1876,56,44.55748900973459,44,12,1.714197999373859,2,1.2184615384615383,"7,67",shell_other,12+2i,2.0506959019002924,16.91302864037067,7.513360777320144
3754,1877,42,36.60291250500377,36,6,0.8920755509167768,4,1.0005333333333333,1877,shell_other,6+4i,1.44810344904372,17.608281813275273,6.4887554858782295
3756,1878,97,73.43166756579178,73,24,2.7503449069966575,6,2.0064308681672025,"3,313",cone_3,24+6i,-3.5937991392677318,7.405524776212626,8.347277824226145
3758,1879,49,36.63241277398816,36,13,2.0433944992811153,8,1.0005327650506126,1879,shell_other,13+8i,-0.22580989451756164,18.148437633809642,7.641574479383072
3760,1880,67,49.92213986207538,49,18,2.417056799299238,10,1.3629629629629627,"5,47",ring_5,18+10i,3.656535796675311,4.058999065877285,7.4112251601172305
3762,1881,112,86.21742501397237,86,26,2.7766987548835185,12,2.3529411764705883,"3,11,19",cone_3,26+12i,-13.248972512982574,5.266686815023735,8.37588053907697
3764,1882,50,36.69619120002339,36,14,2.1961676988727823,14,1.0010649627263046,941,shell_other,14+14i,-2.1075448702078985,16.447972491176685,7.797092261306256
3766,1883,58,44.1710953221166,44,14,2.080744228657361,16,1.2044943820224718,"7,269",shell_other,14+16i,-2.177019402379075,15.537260241141379,7.87230783219181
3768,1884,91,73.84666010922423,73,18,1.9961044559454686,18,2.0129032258064514,"3,157",cone_3,18+18i,-12.319361515258834,-4.591284890675938,7.5975315232496285
3770,1885,73,55.3610106892211,55,18,2.370673210143092,20,1.5084175084175082,"5,13,29",ring_5,18+20i,3.655098326300708,-4.061488837600465,7.380179608175926
3772,1886,54,39.450781441738975,39,15,2.3163909677191676,22,1.0744810744810744,"23,41",shell_other,15+22i,-0.2271507268975157,13.838805198255471,7.988864846055771
3774,1887,103,80.59801034526329,80,23,2.495309568245696,24,2.194285714285714,"3,17,37",cone_3,23+24i,-3.396115261951775,-8.013933190992926,8.098978346211783
3776,1888,49,37.390261262803214,37,12,1.8986424939919277,26,1.0175438596491229,59,shell_other,12+26i,1.4378392161705,14.403117772208846,7.51944489594557
3778,1889,48,36.77981832662153,36,12,1.8500995566269347,28,1.0005299417064122,1889,shell_other,12+28i,1.9557078593107675,15.129262760951496,7.455755897402692
3780,1890,149,117.6802297762696,117,32,2.887133150316306,0,3.1999999999999997,"3,5,7",mobius_3x5,32,19.535993355858878,0.0,4.199478884633206
3782,1891,51,38.703476419921685,38,13,1.9765479700830666,2,1.0520163646990064,"31,61",shell_other,13+2i,1.9688873124262616,16.8766051096322,7.631806435557317
3784,1892,52,41.891341409922106,41,11,1.5618214938964534,4,1.1382113821138211,"11,43",shell_other,11+4i,1.4613211908460426,17.622961602738712,7.298386231152694
3786,1893,96,73.75560281988241,73,23,2.590139365626537,6,2.0031796502384736,"3,631",cone_3,23+6i,-3.5951737379732145,7.401294196406539,8.198280892916625
3788,1894,50,36.872970951732334,36,14,2.1617844105140853,8,1.001058201058201,947,shell_other,14+8i,-0.22277082799040418,18.11952284726964,7.771659238938188
3790,1895,63,49.26194869586736,49,14,1.9573538305496982,10,1.3368700265251987,"5,379",ring_5,14+10i,3.6522330199354536,4.066451693804344,7.077644666817684
3792,1896,88,74.68438077199157,74,14,1.540800729420345,12,2.0259740259740258,"3,79",cone_3,14+12i,-12.35941942876052,4.6203886684180775,7.1511733179110735
3794,1897,55,44.418313353113525,44,11,1.587719815238823,14,1.2044609665427508,"7,271",shell_other,11+14i,-2.149336898390102,16.45685566099231,7.39004432250233
3796,1898,50,40.8136443887781,40,10,1.437939338905076,16,1.1062740076824582,"13,73",shell_other,10+16i,-2.1133703433615967,15.550789266279665,7.1491964479318195
3798,1899,100,74.16840136133294,74,26,2.9994513693552096,18,2.0095693779904304,"3,211",cone_3,26+18i,-12.315533161169833,-4.588503428618018,8.61205149167562
3800,1900,70,52.1256391334742,52,18,2.4757388121211332,20,1.4117647058823528,"5,19",ring_5,18+20i,3.6508051640413712,-4.068924812758774,7.470145960753895
3802,1901,46,36.956495398851914,36,10,1.487617825894274,22,1.0005265929436546,1901,shell_other,10+22i,-0.22131558299755186,13.894322883962559,7.1021937393843295
3804,1902,92,74.13813420213201,74,18,2.0744644462805018,24,2.0063492063492063,"3,317",cone_3,18+24i,-3.590649186166491,-7.415219335015195,7.689288586195779
3806,1903,55,41.31405763763745,41,14,2.129245711074371,26,1.1176088369070825,"11,173",shell_other,14+26i,1.4416941730036903,14.39883640890578,7.854883749536556
3808,1904,64,47.33591786073528,47,17,2.4220661285099165,28,1.28,"7,17",shell_other,17+28i,2.018671724935306,15.101229441837539,8.30046522611524
3810,1905,130,99.44496957145155,99,31,3.064017990524342,0,2.6879999999999997,"3,5,127",mobius_3x5,31,19.555485094620042,0.0,4.19179128466245
3812,1906,48,37.04952300030492,37,11,1.7990437582830094,2,1.0010515247108307,953,shell_other,11+2i,1.9254060089238376,16.857245986038315,7.417812344232724
3814,1907,49,37.04474873807856,37,12,1.964243756264148,4,1.0005249343832021,1907,shell_other,12+4i,1.4088297084410382,17.56466390545778,7.583258367717484
3816,1908,95,75.53258725802824,75,20,2.2399640911346226,6,2.0392156862745097,"3,53",cone_3,20+6i,-3.555427528709678,7.5236204503220465,7.859225761816825
3818,1909,44,39.29848347503086,39,5,0.7499806721154474,8,1.0605526161081718,"23,83",shell_other,5+8i,-0.22186584881261723,18.11091254554869,6.426698190434587
3820,1910,68,49.68741375657527,49,19,2.597924268645653,10,1.3403880070546736,"5,191",ring_5,19+10i,3.6479589972952553,4.073854518169867,7.5691809486281105
3822,1911,124,97.09298694000313,97,27,2.7306847103439518,12,2.6181818181818177,"3,7,13",cone_3,27+12i,-13.98870389496704,5.804133123335628,8.352159916208553
3824,1912,48,37.25536168952309,37,11,1.7603434500987665,14,1.0042194092827004,239,shell_other,11+14i,-2.0510583642297417,16.435965913685212,7.386509464662764
3826,1913,52,37.13294558751961,37,15,2.4397494587267805,16,1.000523286237572,1913,shell_other,15+16i,-2.0478611279864065,15.564713679857517,8.063188827001182
3828,1914,109,85.56297857635045,85,24,2.5337249598735894,18,2.3045267489711936,"3,11,29",cone_3,24+18i,-13.129787736046426,-5.180094005888787,8.157410228707118
3830,1915,67,49.653871914209525,49,18,2.4616482123014674,20,1.336832895888014,"5,383",ring_5,18+20i,3.646540666719033,-4.076311138789805,7.470657345994244
3832,1916,46,37.23550786323519,37,9,1.436309770921512,22,1.0020964360587001,479,shell_other,9+22i,-0.21827829703882107,13.923220729525617,7.063431954997336
3834,1917,100,75.42206019033355,75,25,2.8300641551497794,24,2.028985507246377,"3,71",cone_3,25+24i,-3.5649285373373205,-7.494379352482199,8.455956025614917
3836,1918,58,44.95494061318639,44,14,1.9456169735713387,26,1.2088888888888887,"7,137",shell_other,14+26i,1.4426868115984357,14.397733972059752,7.7681335750003475
3838,1919,57,39.78789302568552,39,18,2.7287174348450103,28,1.0695187165775402,"19,101",shell_other,18+28i,1.9236138113497585,15.143551951731405,8.421279608092346
3840,1920,128,99.24364555664525,99,29,2.8865725241347833,0,2.6666666666666665,"3,5",mobius_3x5,29,19.555594863508905,0.0,4.186163213238079
3842,1921,49,40.070898687843666,40,9,1.4105653432868297,2,1.076276276276276,"17,113",shell_other,9+2i,1.9220807917955236,16.85576550398791,7.110951665075284
3844,1922,50,38.53007236829908,38,12,1.8478246887643017,4,1.0344827586206897,31,shell_other,12+4i,1.3968160278880513,17.551321361486472,7.509740370026358
3846,1923,98,74.63745914793297,74,24,2.704217696851376,6,2.003129890453834,"3,641",cone_3,24+6i,-3.5912262144277904,7.413443424634902,8.334512429817677
3848,1924,51,41.82556668736286,41,10,1.4185946945328498,8,1.1220779220779218,"13,37",shell_other,10+8i,-0.22094713557268825,18.102171572955086,7.164192585539118
3850,1925,87,66.29294092544893,66,21,2.5432249736150903,10,1.7777777777777777,"5,7,11",ring_5,21+10i,3.643713462075595,4.081208000875641,7.539178031764583
3852,1926,93,75.319475182415,75,18,2.0372367861136413,12,2.019047619047619,"3,107",cone_3,18+12i,-12.350981379607461,4.6142580668549815,7.66972780144798
3854,1927,52,39.126612663668666,39,13,2.0580537407132664,14,1.0484330484330482,"41,47",shell_other,13+14i,-2.0367956932742386,16.43293428938668,7.736748445159867
3856,1928,50,37.4900163523352,37,13,2.043143766960326,16,1.00418410041841,241,shell_other,13+16i,-2.019942689051472,15.570647927244721,7.681025908534898
3858,1929,98,74.81349407942757,74,24,2.6806822490816127,18,2.003120124804992,"3,643",cone_3,24+18i,-12.308299428037898,-4.583247813861425,8.315366128444293
3860,1930,59,50.078361678448864,50,9,1.2607226546334283,20,1.3403141361256543,"5,193",ring_5,9+20i,3.6423045684651765,-4.083648276191338,6.580956067220534
3862,1931,47,37.39719947901224,37,10,1.570284583295379,22,1.0005184033177812,1931,shell_other,10+22i,-0.21510052087050766,13.953455250144893,7.206915444130344
3864,1932,122,94.01540639339424,94,28,2.886153933924385,24,2.5142857142857142,"3,7,23",cone_3,28+24i,-3.0539224827426095,-9.06709427410522,8.523027269599929
3866,1933,51,37.426530031940416,37,14,2.2187128798409264,26,1.0005178663904712,1933,shell_other,14+26i,1.3742722993471619,14.473715985561952,7.8568018663140196
3868,1934,50,37.46060261286855,37,13,2.048751507594422,28,1.0010362694300519,967,shell_other,13+28i,1.8745891935265997,15.165379117872563,7.688056397884099
3870,1935,133,102.26552649511541,102,31,3.0392130725189523,0,2.7317073170731705,"3,5,43",mobius_3x5,31,19.55031139975075,0.0,4.181097894577321
3872,1936,52,41.61238854737304,41,11,1.6102910311380911,2,1.1111111111111112,11,shell_other,11+2i,1.905246218172197,16.848270268905868,7.354518865353634
3874,1937,53,41.1498326465513,41,12,1.84731283222479,4,1.0983302411873839,"13,149",shell_other,12+4i,1.3912242364556728,17.545111047941358,7.5802665826058675
3876,1938,110,84.66176685613722,84,26,2.753801701883848,6,2.2588235294117647,"3,17,19",cone_3,26+6i,-3.3209696935098267,8.245207469878379,8.395043769288582
3878,1939,54,45.1577679793745,45,9,1.315817544287928,8,1.2043636363636363,"7,277",shell_other,9+8i,-0.2206755247790693,18.099587368874896,7.149955297671532
3880,1940,65,50.5394978455784,50,15,2.034079454830106,10,1.3473684210526315,"5,97",ring_5,15+10i,3.63949615003663,4.0885125995985,7.168254897288223
3882,1941,97,75.165231206583,75,22,2.5184892342931704,12,2.0031007751937984,"3,647",cone_3,22+12i,-12.312376150529829,4.586209726126691,8.161910598116624
3884,1942,53,37.57783129910003,37,16,2.5158201622073335,14,1.001031991744066,971,shell_other,16+14i,-1.9914445253968553,16.423294601074943,8.160937995247087
3886,1943,53,39.54377021678952,39,14,2.139855058652697,16,1.0529914529914528,"29,67",shell_other,14+16i,-2.0067016585511896,15.57346239516083,7.834582414304901
3888,1944,92,75.13678567765626,75,17,1.945423033768944,18,2.0,3,cone_3,17+18i,-12.304883898246906,-4.580766286212601,7.591020328301019
3890,1945,65,50.24020683688701,50,15,2.082354003359023,20,1.3367786391042205,"5,389",ring_5,15+20i,3.63809660585773,-4.090936681223786,7.20808736114743
3892,1946,62,45.44654875476821,45,17,2.455489605067602,22,1.2087591240875912,"7,139",shell_other,17+22i,-0.21930828861610435,13.913421014274565,8.299014386551308
3894,1947,109,85.04933157858997,85,24,2.5970612120020538,24,2.261208576998051,"3,11,59",cone_3,24+24i,-3.3171368594805397,-8.257003720071047,8.244831081912652
3896,1948,53,37.70455899987972,37,16,2.490950345165516,26,1.002061855670103,487,shell_other,16+26i,1.3544462706910338,14.49573502110681,8.141384726023032
3898,1949,50,37.66095310864883,37,13,2.010647606739348,28,1.0005136106831023,1949,shell_other,13+28i,1.846865792926798,15.177722371073894,7.660347584249454
3900,1950,140,109.54548599557623,109,31,2.9097416472376825,0,2.9090909090909087,"3,5,13",mobius_3x5,31,19.54028968388897,0.0,4.176487581358112
3902,1951,43,37.690228447484614,37,6,0.8648911466099175,2,1.0005130836326321,1951,shell_other,6+2i,1.8431719638240562,16.82063303025094,6.5160357924565036
3904,1952,52,38.32427584493738,38,14,2.209089714611888,4,1.0169491525423728,61,shell_other,14+4i,1.3523800763696783,17.501970237621823,7.876437475127116
3906,1953,117,93.60043244427489,93,24,2.41862703888325,6,2.4827586206896552,"3,7,31",cone_3,24+6i,-3.0835806696306935,8.975815760577289,8.070732034841118
3908,1954,48,37.75349077578353,37,11,1.6676210884581038,8,1.001025641025641,977,shell_other,11+8i,-0.2102799622729186,18.000680198484726,7.321413605442152
3910,1955,75,56.214872521531504,56,19,2.5054661033630006,10,1.48994708994709,"5,17,23",ring_5,19+10i,3.6353067993979953,4.095768767755337,7.532646656363226
3912,1956,98,75.95701815831652,75,23,2.529218729621623,12,2.012422360248447,"3,163",cone_3,23+12i,-12.34313686411451,4.608558692737754,8.183486296769678
3914,1957,53,40.37564389814139,40,13,1.9867787475090288,14,1.0693069306930694,"19,103",shell_other,13+14i,-1.9841086528284475,16.421735313224954,7.707088074661649
3916,1958,55,42.45278768025214,42,13,1.9257244311562662,16,1.123882503192848,"11,89",shell_other,13+16i,-1.9999223387875154,15.574903384060256,7.698205736353084
3918,1959,93,75.69201167270944,75,18,1.9893975089494622,18,2.003072196620584,"3,653",cone_3,18+18i,-12.318444683544678,-4.590618773444581,7.645824333001055
3920,1960,82,60.48413670158892,60,22,2.766546875590049,20,1.5999999999999999,"5,7",ring_5,22+20i,3.6339165179399937,-4.09817680587741,7.732055998291653
3922,1961,48,39.66040127142401,39,9,1.3242396964181726,22,1.0487394957983192,"37,53",shell_other,9+22i,-0.21045380002516642,13.997665845784503,7.028064432588419
3924,1962,98,76.37080132462316,76,22,2.4750088496162226,24,2.0186915887850465,"3,109",cone_3,22+24i,-3.5697669950942315,-7.479488110698435,8.1335916264279
